item,itemLabel
http://www.wikidata.org/entity/Q57082815,Pacific and Asian studies
http://www.wikidata.org/entity/Q131844812,MixerDates
http://www.wikidata.org/entity/Q120634469,Q120634469
http://www.wikidata.org/entity/Q137757117,Fukura suzume (book)
http://www.wikidata.org/entity/Q137092174,Three Generations of the Sanada Clan
http://www.wikidata.org/entity/Q116272374,Q116272374
http://www.wikidata.org/entity/Q123515433,Q123515433
http://www.wikidata.org/entity/Q25529075,Kalli Aimbetov
http://www.wikidata.org/entity/Q117475526,Q117475526
http://www.wikidata.org/entity/Q134699258,Alagar
http://www.wikidata.org/entity/Q134548111,Q134548111
http://www.wikidata.org/entity/Q131842288,Social Accountability International
http://www.wikidata.org/entity/Q66010527,P4ul&4rthur
http://www.wikidata.org/entity/Q10683092,Q10683092
http://www.wikidata.org/entity/Q15895295,Q15895295
http://www.wikidata.org/entity/Q17036211,Rukai grammar
http://www.wikidata.org/entity/Q105576556,Q105576556
http://www.wikidata.org/entity/Q128146901,Panare language syntax
http://www.wikidata.org/entity/Q130468948,compact identifier
http://www.wikidata.org/entity/Q112898143,object shift
http://www.wikidata.org/entity/Q5577891,Q5577891
http://www.wikidata.org/entity/Q9023395,Q9023395
http://www.wikidata.org/entity/Q11921028,Q11921028
http://www.wikidata.org/entity/Q11926825,Q11926825
http://www.wikidata.org/entity/Q11939045,Q11939045
http://www.wikidata.org/entity/Q11945151,Q11945151
http://www.wikidata.org/entity/Q11945152,Q11945152
http://www.wikidata.org/entity/Q11955917,Q11955917
http://www.wikidata.org/entity/Q15042889,Q15042889
http://www.wikidata.org/entity/Q20103850,Q20103850
http://www.wikidata.org/entity/Q3177914,Udmurt grammar
http://www.wikidata.org/entity/Q5011694,CIIC 193
http://www.wikidata.org/entity/Q23005783,Q23005783
http://www.wikidata.org/entity/Q56356607,Xerxes’s inscription
http://www.wikidata.org/entity/Q112072184,Medieval inscriptions of Mangup
http://www.wikidata.org/entity/Q113480290,Q113480290
http://www.wikidata.org/entity/Q122774291,Achaemenid tablets
http://www.wikidata.org/entity/Q137944358,Q137944358
http://www.wikidata.org/entity/Q1980282,Q1980282
http://www.wikidata.org/entity/Q3592629,Tolkien research
http://www.wikidata.org/entity/Q6007879,Tawheed (literature)
http://www.wikidata.org/entity/Q11564161,provenance of the Tale of Genji and related works
http://www.wikidata.org/entity/Q104203485,landscapes in literature
http://www.wikidata.org/entity/Q106102203,Writing Our Way Home
http://www.wikidata.org/entity/Q107619343,Q107619343
http://www.wikidata.org/entity/Q113133169,Lovecraft studies
http://www.wikidata.org/entity/Q130718124,Q130718124
http://www.wikidata.org/entity/Q109042209,Q109042209
http://www.wikidata.org/entity/Q137168605,Tumbuka tonology
http://www.wikidata.org/entity/Q157136,Lebensraum
http://www.wikidata.org/entity/Q1310882,Iceberg Theory
http://www.wikidata.org/entity/Q866046,Longzhong Plan
http://www.wikidata.org/entity/Q11325777,Nordic balance
http://www.wikidata.org/entity/Q111781959,French Revanchism
http://www.wikidata.org/entity/Q487381,United Nations Mission in Ethiopia and Eritrea
http://www.wikidata.org/entity/Q608609,Ukrainian involvement in the Iraq War
http://www.wikidata.org/entity/Q696874,Triple Intervention
http://www.wikidata.org/entity/Q952881,Second French intervention in Mexico
http://www.wikidata.org/entity/Q1143267,humanitarian intervention
http://www.wikidata.org/entity/Q1418209,German Invasion in the Finnish Civil War
http://www.wikidata.org/entity/Q1773668,Warsaw Pact invasion of Czechoslovakia
http://www.wikidata.org/entity/Q2356791,Portuguese Conquest of the Banda Oriental
http://www.wikidata.org/entity/Q2388056,Boleslaw I's intervention in the Kievan succession crisis
http://www.wikidata.org/entity/Q2743454,Operation Red Dog
http://www.wikidata.org/entity/Q2827802,international response to the Spanish Civil War
http://www.wikidata.org/entity/Q3544492,Dutch intervention in Bali
http://www.wikidata.org/entity/Q4141647,Dutch intervention in Bali
http://www.wikidata.org/entity/Q4373399,Portuguese invasion of the Banda Oriental (1811–12)
http://www.wikidata.org/entity/Q4397975,Russian involvement in the Persian Constitutional Revolution
http://www.wikidata.org/entity/Q5468411,foreign involvement in the Syrian civil war
http://www.wikidata.org/entity/Q5939948,Operation Alfil
http://www.wikidata.org/entity/Q6852212,foreign involvement in the 2006 Lebanon War
http://www.wikidata.org/entity/Q7655000,Swedish intervention in the Thirty Years' War
http://www.wikidata.org/entity/Q10942507,Ōshū Punishment
http://www.wikidata.org/entity/Q15852169,Tiger Company
http://www.wikidata.org/entity/Q16354161,Subjugation of the lands on the left bank of the Daugava
http://www.wikidata.org/entity/Q16354167,Subjugation of the lands of the lower reaches of the Daugava and Gauja rivers
http://www.wikidata.org/entity/Q22935658,Qatari involvement in the Syrian Civil War
http://www.wikidata.org/entity/Q27957425,German involvement in the Spanish Civil War
http://www.wikidata.org/entity/Q28503081,foreign involvement in the War of the Pacific
http://www.wikidata.org/entity/Q54874582,Q54874582
http://www.wikidata.org/entity/Q55196779,British intervention in Spanish American independence
http://www.wikidata.org/entity/Q60786024,Italian military intervention in Spain
http://www.wikidata.org/entity/Q63865779,foreign involvement during the Venezuelan presidential crisis
http://www.wikidata.org/entity/Q85761624,foreign involvement in the Yemeni civil war
http://www.wikidata.org/entity/Q85804678,Syrian intervention in the Lebanese Civil War
http://www.wikidata.org/entity/Q97578620,Russian interference in British politics
http://www.wikidata.org/entity/Q104630358,Q104630358
http://www.wikidata.org/entity/Q108179303,Egyptian intervention in Libya (2015–2020)
http://www.wikidata.org/entity/Q114554823,Eritrean involvement in the Tigray War
http://www.wikidata.org/entity/Q116671334,foreign involvement in the Russo-Ukrainian war
http://www.wikidata.org/entity/Q120201630,July 2023 Jenin incursion
http://www.wikidata.org/entity/Q120837528,Turkey's intervention in the Sovietization of Azerbaijan
http://www.wikidata.org/entity/Q121610748,foreign involvement in the Soviet–Afghan War
http://www.wikidata.org/entity/Q125470178,foreign involvement in the Myanmar civil war
http://www.wikidata.org/entity/Q132196804,involvement of foreign militias in the suppression of protests in Iran
http://www.wikidata.org/entity/Q134445783,Iranian intervention in Sudan
http://www.wikidata.org/entity/Q60790852,Cooling and heating
http://www.wikidata.org/entity/Q113409806,Q113409806
http://www.wikidata.org/entity/Q123597139,Q123597139
http://www.wikidata.org/entity/Q87545043,￤
http://www.wikidata.org/entity/Q25203345,Foreign relations of Hungary 1933-1936
http://www.wikidata.org/entity/Q1290600,Visayans
http://www.wikidata.org/entity/Q25039528,Mole-Dagbon
http://www.wikidata.org/entity/Q97890404,Angolans
http://www.wikidata.org/entity/Q138341422,Eurasian
http://www.wikidata.org/entity/Q65045874,Connaught Laboratories
http://www.wikidata.org/entity/Q73276855,VorlesungsWiki
http://www.wikidata.org/entity/Q11308471,Q11308471
http://www.wikidata.org/entity/Q87531830,〃
http://www.wikidata.org/entity/Q124964882,Q124964882
http://www.wikidata.org/entity/Q124964883,Q124964883
http://www.wikidata.org/entity/Q124964884,Q124964884
http://www.wikidata.org/entity/Q124964885,Q124964885
http://www.wikidata.org/entity/Q124964886,Q124964886
http://www.wikidata.org/entity/Q124964887,Q124964887
http://www.wikidata.org/entity/Q124964888,Q124964888
http://www.wikidata.org/entity/Q124964889,Q124964889
http://www.wikidata.org/entity/Q124964890,Q124964890
http://www.wikidata.org/entity/Q124964891,Q124964891
http://www.wikidata.org/entity/Q124964892,Q124964892
http://www.wikidata.org/entity/Q124964893,Q124964893
http://www.wikidata.org/entity/Q124964894,Q124964894
http://www.wikidata.org/entity/Q124964896,Q124964896
http://www.wikidata.org/entity/Q124964897,Q124964897
http://www.wikidata.org/entity/Q124964898,Q124964898
http://www.wikidata.org/entity/Q124964899,Q124964899
http://www.wikidata.org/entity/Q124964900,Q124964900
http://www.wikidata.org/entity/Q124964901,Q124964901
http://www.wikidata.org/entity/Q124964902,Q124964902
http://www.wikidata.org/entity/Q124964903,Q124964903
http://www.wikidata.org/entity/Q124964904,Q124964904
http://www.wikidata.org/entity/Q124964905,Q124964905
http://www.wikidata.org/entity/Q124964907,Q124964907
http://www.wikidata.org/entity/Q124964908,Q124964908
http://www.wikidata.org/entity/Q124964909,Q124964909
http://www.wikidata.org/entity/Q124964910,Q124964910
http://www.wikidata.org/entity/Q124964911,Q124964911
http://www.wikidata.org/entity/Q124964912,Q124964912
http://www.wikidata.org/entity/Q124964913,Q124964913
http://www.wikidata.org/entity/Q124964914,Q124964914
http://www.wikidata.org/entity/Q124964915,Q124964915
http://www.wikidata.org/entity/Q124964916,Q124964916
http://www.wikidata.org/entity/Q124964917,Q124964917
http://www.wikidata.org/entity/Q131359119,toponymy of Magadan Oblast
http://www.wikidata.org/entity/Q131359120,toponymy of Yamalo-Nenets Autonomous Okrug
http://www.wikidata.org/entity/Q131359121,toponymy of Khanty-Mansi Autonomous Okrug
http://www.wikidata.org/entity/Q133448306,Toponymy of Pakistan
http://www.wikidata.org/entity/Q137691740,toponymy of Nova Scotia
http://www.wikidata.org/entity/Q134267342,energy arbitrage
http://www.wikidata.org/entity/Q134281645,energy arbitrage using AI
http://www.wikidata.org/entity/Q435608,ancient history
http://www.wikidata.org/entity/Q112259816,oriental philology
http://www.wikidata.org/entity/Q108802112,Dartmouth College Department of Classics
http://www.wikidata.org/entity/Q1429434,Q1429434
http://www.wikidata.org/entity/Q19866973,Council of Friends
http://www.wikidata.org/entity/Q29348870,"comparison of Danish, Norwegian and Swedish"
http://www.wikidata.org/entity/Q11514321,Jidai sewa nichō tsuzumi
http://www.wikidata.org/entity/Q11551103,Edo umare uwakino kabayaki
http://www.wikidata.org/entity/Q20755546,tithing in Mormonism
http://www.wikidata.org/entity/Q309450,Jiraiya Gōketsu Monogatari
http://www.wikidata.org/entity/Q98456413,Q98456413
http://www.wikidata.org/entity/Q2974148,Q2974148
http://www.wikidata.org/entity/Q7191035,Pico y placa
http://www.wikidata.org/entity/Q28231918,Paris Breathes
http://www.wikidata.org/entity/Q89097846,Mask rationing scheme (Korea)
http://www.wikidata.org/entity/Q106856424,Mask rationing scheme (Taiwan)
http://www.wikidata.org/entity/Q6316358,Just Seen It
http://www.wikidata.org/entity/Q15911141,Q15911141
http://www.wikidata.org/entity/Q61051676,Hrishikesh Mukherjee's Abhimaan | Film Companion Flashback | Anupama Chopra
http://www.wikidata.org/entity/Q61051752,Luck By Chance | Zoya Akhtar | 50 Films I Love | Film Companion
http://www.wikidata.org/entity/Q63870990,Deutschlands Schande
http://www.wikidata.org/entity/Q65054962,The massaging of history
http://www.wikidata.org/entity/Q72200169,Yeahflix
http://www.wikidata.org/entity/Q96774760,The Painting That Launched a Thousand Lawsuits
http://www.wikidata.org/entity/Q117794261,Pickon
http://www.wikidata.org/entity/Q131358902,Sleepaway Camp
http://www.wikidata.org/entity/Q136324114,Q136324114
http://www.wikidata.org/entity/Q136484686,Am großen Strom
http://www.wikidata.org/entity/Q788514,auteur
http://www.wikidata.org/entity/Q7834714,transnational cinema
http://www.wikidata.org/entity/Q17152838,vulgar auteurism
http://www.wikidata.org/entity/Q96072454,generations of Chinese cinema
http://www.wikidata.org/entity/Q5684622,Hawaiian studies
http://www.wikidata.org/entity/Q2628832,udarnik
http://www.wikidata.org/entity/Q4950160,Bourgeois pseudoscience
http://www.wikidata.org/entity/Q96708172,Indonesian Journal of Disability Studies
http://www.wikidata.org/entity/Q1943500,molinology
http://www.wikidata.org/entity/Q64618134,European homeland research
http://www.wikidata.org/entity/Q30680962,Emergency sanitation
http://www.wikidata.org/entity/Q107426548,Collapsible seat
http://www.wikidata.org/entity/Q11411023,Q11411023
http://www.wikidata.org/entity/Q61051676,Hrishikesh Mukherjee's Abhimaan | Film Companion Flashback | Anupama Chopra
http://www.wikidata.org/entity/Q61051752,Luck By Chance | Zoya Akhtar | 50 Films I Love | Film Companion
http://www.wikidata.org/entity/Q102310130,Peter Jackson's interpretation of The Lord of the Rings
http://www.wikidata.org/entity/Q29982541,Historia moderna
http://www.wikidata.org/entity/Q38650928,Talavera de la Reina studies
http://www.wikidata.org/entity/Q64618134,European homeland research
http://www.wikidata.org/entity/Q23497971,forty-five year old
http://www.wikidata.org/entity/Q110096966,Q110096966
http://www.wikidata.org/entity/Q1098146,school readiness
http://www.wikidata.org/entity/Q7102010,organizational capital
http://www.wikidata.org/entity/Q20394407,Q20394407
http://www.wikidata.org/entity/Q20398484,Q20398484
http://www.wikidata.org/entity/Q20398593,Q20398593
http://www.wikidata.org/entity/Q20402312,Q20402312
http://www.wikidata.org/entity/Q11435514,Great War boom
http://www.wikidata.org/entity/Q18841894,Railway Law of the People's Republic of China
http://www.wikidata.org/entity/Q2250905,law of obligations (Austria)
http://www.wikidata.org/entity/Q16163247,Q16163247
http://www.wikidata.org/entity/Q16241295,credit card debt
http://www.wikidata.org/entity/Q97378608,joint and several claims
http://www.wikidata.org/entity/Q6099563,"The disestablishment of lodges, zawiyahs, and shrines"
http://www.wikidata.org/entity/Q3039732,patent law of the People's Republic of China
http://www.wikidata.org/entity/Q3039740,patent law of the United States
http://www.wikidata.org/entity/Q5030849,patent law in Canada
http://www.wikidata.org/entity/Q7144502,patent law in Hong Kong
http://www.wikidata.org/entity/Q8193818,Japanese patent law
http://www.wikidata.org/entity/Q14550951,patent law in Germany
http://www.wikidata.org/entity/Q19787437,patent law in the Netherlands
http://www.wikidata.org/entity/Q25339471,patent law in Aruba
http://www.wikidata.org/entity/Q56829484,"Patents, Trade Marks, Designs and Copyright Act 1953"
http://www.wikidata.org/entity/Q135209320,Patents Act 1953
http://www.wikidata.org/entity/Q135209511,Patents Act 2013
http://www.wikidata.org/entity/Q135210331,"Patents, Designs, and Trade-marks Act 1921"
http://www.wikidata.org/entity/Q135212652,"Patents, Designs, and Trade-marks Act 1911"
http://www.wikidata.org/entity/Q135212699,"Patents, Designs and Trade-Marks Act 1908"
http://www.wikidata.org/entity/Q135219137,Patents Act 1860
http://www.wikidata.org/entity/Q135219244,Patents Act 1870
http://www.wikidata.org/entity/Q135219358,Patents Act 1883
http://www.wikidata.org/entity/Q135219540,"Patents, Designs, and Trade-marks Act 1889"
http://www.wikidata.org/entity/Q1481081,Q1481081
http://www.wikidata.org/entity/Q136745326,Te Tai o Aorere Māori ward
http://www.wikidata.org/entity/Q375273,Kula ring
http://www.wikidata.org/entity/Q122782785,Tauschring Hof
http://www.wikidata.org/entity/Q4692263,aggregation
http://www.wikidata.org/entity/Q5287648,document structuring
http://www.wikidata.org/entity/Q6537688,lexical choice
http://www.wikidata.org/entity/Q7301282,realization
http://www.wikidata.org/entity/Q7307185,referring expression generation
http://www.wikidata.org/entity/Q12976187,Q12976187
http://www.wikidata.org/entity/Q28503435,Q28503435
http://www.wikidata.org/entity/Q29841235,fiscal democracy
http://www.wikidata.org/entity/Q7252,feminism
http://www.wikidata.org/entity/Q529021,Neo-Gramscianism
http://www.wikidata.org/entity/Q122922970,BoysTown
http://www.wikidata.org/entity/Q742302,New Criticism
http://www.wikidata.org/entity/Q743138,"show, don't tell"
http://www.wikidata.org/entity/Q1479773,reader-response criticism
http://www.wikidata.org/entity/Q1563314,Croatian Latin literature
http://www.wikidata.org/entity/Q3067311,reception aesthetics
http://www.wikidata.org/entity/Q5967435,death of the author theory
http://www.wikidata.org/entity/Q11452910,kyakkan shasei
http://www.wikidata.org/entity/Q11615744,kachō fūei
http://www.wikidata.org/entity/Q55611607,fictive encyclopaedism
http://www.wikidata.org/entity/Q136831153,Critical Fiction
http://www.wikidata.org/entity/Q1455195,Arm's length principle
http://www.wikidata.org/entity/Q7140372,partial integration
http://www.wikidata.org/entity/Q20687997,Contract law of the People's Republic of China
http://www.wikidata.org/entity/Q127388305,Q127388305
http://www.wikidata.org/entity/Q3153789,community interest
http://www.wikidata.org/entity/Q131628832,Latin inscriptions
http://www.wikidata.org/entity/Q1444728,Cultural Property Protection Act
http://www.wikidata.org/entity/Q1622287,university law in Germany
http://www.wikidata.org/entity/Q243672,literary reception of J. R. R. Tolkien
http://www.wikidata.org/entity/Q3911916,reception history of Jane Austen
http://www.wikidata.org/entity/Q6030222,influence and reception of Søren Kierkegaard
http://www.wikidata.org/entity/Q17055000,Hindu rate of growth
http://www.wikidata.org/entity/Q5832419,Q5832419
http://www.wikidata.org/entity/Q1059474,Japanese economic miracle
http://www.wikidata.org/entity/Q56366399,Norwegian economic miracle
http://www.wikidata.org/entity/Q16058161,Africa–China economic relations
http://www.wikidata.org/entity/Q112228169,bilateral economic relations
http://www.wikidata.org/entity/Q358042,feeble-minded
http://www.wikidata.org/entity/Q451887,Phrenitis
http://www.wikidata.org/entity/Q784299,consumption
http://www.wikidata.org/entity/Q1185320,dementia praecox
http://www.wikidata.org/entity/Q1308318,Q1308318
http://www.wikidata.org/entity/Q1451794,women's disease
http://www.wikidata.org/entity/Q1638006,Roemheld syndrome
http://www.wikidata.org/entity/Q2332203,star
http://www.wikidata.org/entity/Q2351339,drapetomania
http://www.wikidata.org/entity/Q2365899,Shunamitism
http://www.wikidata.org/entity/Q2594976,Q2594976
http://www.wikidata.org/entity/Q2620524,moron
http://www.wikidata.org/entity/Q2709115,female hysteria
http://www.wikidata.org/entity/Q2717096,dipsomania
http://www.wikidata.org/entity/Q2831500,tetter
http://www.wikidata.org/entity/Q2897302,Berlue
http://www.wikidata.org/entity/Q3233982,Gay-related immune deficiency
http://www.wikidata.org/entity/Q3740616,Miliary fever
http://www.wikidata.org/entity/Q4014556,virino
http://www.wikidata.org/entity/Q4063583,alterative inflammation
http://www.wikidata.org/entity/Q4200185,imbecile
http://www.wikidata.org/entity/Q4393690,reticulosis
http://www.wikidata.org/entity/Q4907793,bilious fever
http://www.wikidata.org/entity/Q5051198,Catagmatic
http://www.wikidata.org/entity/Q5528676,Gay bowel syndrome
http://www.wikidata.org/entity/Q6786627,maternal impression
http://www.wikidata.org/entity/Q7847568,true hermaphroditism
http://www.wikidata.org/entity/Q8075930,zymotic disease
http://www.wikidata.org/entity/Q10500739,Q10500739
http://www.wikidata.org/entity/Q10530921,hysterical psychosis
http://www.wikidata.org/entity/Q10659178,Q10659178
http://www.wikidata.org/entity/Q11749033,encephalitic cry
http://www.wikidata.org/entity/Q13604751,lovesickness
http://www.wikidata.org/entity/Q18451416,Q18451416
http://www.wikidata.org/entity/Q21469259,Mongolian idiocy
http://www.wikidata.org/entity/Q25378865,acute exogenous reaction type
http://www.wikidata.org/entity/Q25386940,clownism
http://www.wikidata.org/entity/Q25909446,Warkany syndrome 1
http://www.wikidata.org/entity/Q31895802,Q31895802
http://www.wikidata.org/entity/Q49095189,nervous fever
http://www.wikidata.org/entity/Q49899816,Amenomania
http://www.wikidata.org/entity/Q55622045,Mania errabunda
http://www.wikidata.org/entity/Q56303285,Q56303285
http://www.wikidata.org/entity/Q82683597,Q82683597
http://www.wikidata.org/entity/Q84955445,respiratory arrest
http://www.wikidata.org/entity/Q92800084,white cancer
http://www.wikidata.org/entity/Q104833903,Gemütlose psychopathy
http://www.wikidata.org/entity/Q110936352,Q110936352
http://www.wikidata.org/entity/Q112610202,human bake oven
http://www.wikidata.org/entity/Q130405142,subeth
http://www.wikidata.org/entity/Q1206304,Germany and the United Nations
http://www.wikidata.org/entity/Q2467810,Latin America–United States relations
http://www.wikidata.org/entity/Q2745894,Arab League–Iran relations
http://www.wikidata.org/entity/Q4823624,Australia and the United Nations
http://www.wikidata.org/entity/Q4858625,Barbados and CARICOM
http://www.wikidata.org/entity/Q4958644,Brazil and the United Nations
http://www.wikidata.org/entity/Q5029586,Canada–Latin America relations
http://www.wikidata.org/entity/Q5478323,France and the United Nations
http://www.wikidata.org/entity/Q6099221,Arab–Turkish relations
http://www.wikidata.org/entity/Q6157904,Japan and the United Nations
http://www.wikidata.org/entity/Q6159227,Japan–Latin America relations
http://www.wikidata.org/entity/Q6510339,Russia and the United Nations
http://www.wikidata.org/entity/Q6934725,Multilateral foreign policy of the Holy See
http://www.wikidata.org/entity/Q7833791,Transatlantic relations
http://www.wikidata.org/entity/Q7842427,Trinidad and Tobago and CARICOM
http://www.wikidata.org/entity/Q9664143,Brazil and the World Trade Organization
http://www.wikidata.org/entity/Q25052387,Philippine Jade Artifacts
http://www.wikidata.org/entity/Q27835053,Q27835053
http://www.wikidata.org/entity/Q55616607,Latin America–United Kingdom relations
http://www.wikidata.org/entity/Q108829760,Spain and the United Nations
http://www.wikidata.org/entity/Q109332062,Suriname and the CARICOM
http://www.wikidata.org/entity/Q109332082,Suriname and the United Nations
http://www.wikidata.org/entity/Q109375747,Suriname and the Organization of American States
http://www.wikidata.org/entity/Q11975066,Henrik Ibsen's Writings Research Project
http://www.wikidata.org/entity/Q97663252,Q97663252
http://www.wikidata.org/entity/Q1779847,Kombinat Industrielle Mast (KIM)
http://www.wikidata.org/entity/Q7619949,store-within-a-store
http://www.wikidata.org/entity/Q13164601,Tong She
http://www.wikidata.org/entity/Q21577126,Q21577126
http://www.wikidata.org/entity/Q118592096,Stichting Hulp aan Oorlogspleegkinderen
http://www.wikidata.org/entity/Q25495096,Holywin
http://www.wikidata.org/entity/Q300695,Aachen-Gesetz
http://www.wikidata.org/entity/Q300696,Q300696
http://www.wikidata.org/entity/Q778545,Implementing legislation for Book Eight of the Social Code
http://www.wikidata.org/entity/Q812401,Q812401
http://www.wikidata.org/entity/Q812447,Q812447
http://www.wikidata.org/entity/Q857311,Q857311
http://www.wikidata.org/entity/Q1188492,Denkmalschutzgesetz
http://www.wikidata.org/entity/Q1188496,Q1188496
http://www.wikidata.org/entity/Q1188497,Denkmalschutzgesetz
http://www.wikidata.org/entity/Q1188500,Hessian Monument Protection Act
http://www.wikidata.org/entity/Q1188506,Denkmalschutzgesetz (North Rhine-Westphalia)
http://www.wikidata.org/entity/Q1188510,Denkmalschutzgesetz (Rhineland-Palatinate)
http://www.wikidata.org/entity/Q1188514,Q1188514
http://www.wikidata.org/entity/Q1188517,Q1188517
http://www.wikidata.org/entity/Q1188521,Q1188521
http://www.wikidata.org/entity/Q1276993,State law (Swiss)
http://www.wikidata.org/entity/Q1310848,Q1310848
http://www.wikidata.org/entity/Q1409131,Q1409131
http://www.wikidata.org/entity/Q1479506,Q1479506
http://www.wikidata.org/entity/Q1518897,Q1518897
http://www.wikidata.org/entity/Q1518916,Q1518916
http://www.wikidata.org/entity/Q1518918,Q1518918
http://www.wikidata.org/entity/Q1518925,Q1518925
http://www.wikidata.org/entity/Q1519025,Q1519025
http://www.wikidata.org/entity/Q1734079,Q1734079
http://www.wikidata.org/entity/Q1743022,Q1743022
http://www.wikidata.org/entity/Q2175072,Q2175072
http://www.wikidata.org/entity/Q2251220,Q2251220
http://www.wikidata.org/entity/Q2378775,Sächsisches Kulturraumgesetz
http://www.wikidata.org/entity/Q2430920,Q2430920
http://www.wikidata.org/entity/Q2451590,Q2451590
http://www.wikidata.org/entity/Q2540319,Q2540319
http://www.wikidata.org/entity/Q15440414,Q15440414
http://www.wikidata.org/entity/Q15789651,Q15789651
http://www.wikidata.org/entity/Q15812140,Q15812140
http://www.wikidata.org/entity/Q15812141,Q15812141
http://www.wikidata.org/entity/Q15812152,Q15812152
http://www.wikidata.org/entity/Q19551587,Q19551587
http://www.wikidata.org/entity/Q19553176,Q19553176
http://www.wikidata.org/entity/Q19553202,Q19553202
http://www.wikidata.org/entity/Q23785855,Q23785855
http://www.wikidata.org/entity/Q31841353,Q31841353
http://www.wikidata.org/entity/Q48757201,Q48757201
http://www.wikidata.org/entity/Q53054791,Q53054791
http://www.wikidata.org/entity/Q58045857,Q58045857
http://www.wikidata.org/entity/Q58164228,Q58164228
http://www.wikidata.org/entity/Q63762094,Q63762094
http://www.wikidata.org/entity/Q99477743,Q99477743
http://www.wikidata.org/entity/Q100865373,Q100865373
http://www.wikidata.org/entity/Q105205785,Q105205785
http://www.wikidata.org/entity/Q105653645,Q105653645
http://www.wikidata.org/entity/Q107368814,Q107368814
http://www.wikidata.org/entity/Q108708168,Q108708168
http://www.wikidata.org/entity/Q100520664,Q100520664
http://www.wikidata.org/entity/Q859568,Jōdai Tokushu Kanazukai
http://www.wikidata.org/entity/Q1142552,historical kana orthography
http://www.wikidata.org/entity/Q2572881,modern kana usage
http://www.wikidata.org/entity/Q11447998,Jion Kana Zukai
http://www.wikidata.org/entity/Q11452182,Teika kanazukai
http://www.wikidata.org/entity/Q11391147,Q11391147
http://www.wikidata.org/entity/Q108178744,Forêt en marche - Wandelend Bos
http://www.wikidata.org/entity/Q132303535,Gertraudenhain
http://www.wikidata.org/entity/Q133294824,tiny forest Oderstraße
http://www.wikidata.org/entity/Q50223124,Q50223124
http://www.wikidata.org/entity/Q70437793,United States National Health Insurance
http://www.wikidata.org/entity/Q130225120,Together for Health
http://www.wikidata.org/entity/Q24438,Gwoyeu Romatzyh
http://www.wikidata.org/entity/Q42222,pinyin
http://www.wikidata.org/entity/Q56929,Taiwanese Taigi Romanization System
http://www.wikidata.org/entity/Q192509,romanization of Japanese
http://www.wikidata.org/entity/Q194486,International Alphabet of Sanskrit Transliteration
http://www.wikidata.org/entity/Q208442,Wade-Giles
http://www.wikidata.org/entity/Q430756,ITRANS
http://www.wikidata.org/entity/Q559173,Pe̍h-ōe-jī
http://www.wikidata.org/entity/Q649913,Jyutping
http://www.wikidata.org/entity/Q650858,THL Simplified Phonetic Transcription
http://www.wikidata.org/entity/Q663310,Sidney Lau romanisation
http://www.wikidata.org/entity/Q691223,Bbánlám pìngyīm
http://www.wikidata.org/entity/Q700739,Tongyong Pinyin
http://www.wikidata.org/entity/Q752325,Beta Code
http://www.wikidata.org/entity/Q844833,Wylie transliteration
http://www.wikidata.org/entity/Q868728,Peng'im
http://www.wikidata.org/entity/Q897300,European Voynich Alphabet
http://www.wikidata.org/entity/Q913336,ISO 9
http://www.wikidata.org/entity/Q1268261,Royal Thai General System of Transcription
http://www.wikidata.org/entity/Q1448216,Georgian national system of romanization
http://www.wikidata.org/entity/Q1586241,National Library at Kolkata romanization
http://www.wikidata.org/entity/Q1630280,Tibetan pinyin
http://www.wikidata.org/entity/Q1763818,Latinxua Sin Wenz
http://www.wikidata.org/entity/Q2328470,Hong Kong Government Cantonese Romanisation
http://www.wikidata.org/entity/Q2505327,romanization of Ukrainian
http://www.wikidata.org/entity/Q2749231,ISO 9984
http://www.wikidata.org/entity/Q2916967,romanization of Hebrew
http://www.wikidata.org/entity/Q3276546,Harvard-Kyoto
http://www.wikidata.org/entity/Q3317362,Foochow Romanized
http://www.wikidata.org/entity/Q3358181,Pha̍k-oa-chhi romanization
http://www.wikidata.org/entity/Q3441044,Barnett–Chao
http://www.wikidata.org/entity/Q3441053,Cantonese Transliteration Scheme
http://www.wikidata.org/entity/Q3611038,Taiwanese Language Phonetic Alphabet
http://www.wikidata.org/entity/Q3847212,Penkyamp
http://www.wikidata.org/entity/Q3940644,SASM/GNC romanization
http://www.wikidata.org/entity/Q3971928,Pha̍k-fa-sṳ
http://www.wikidata.org/entity/Q4873818,Baxter's transcription for Middle Chinese
http://www.wikidata.org/entity/Q5209105,Daī-ghî tōng-iōng pīng-im
http://www.wikidata.org/entity/Q5514109,GOST 16876-71
http://www.wikidata.org/entity/Q6888746,Modern Literal Taiwanese
http://www.wikidata.org/entity/Q7187053,Phofsit Daibuun
http://www.wikidata.org/entity/Q7598173,Standard Arabic Technical Transliteration System
http://www.wikidata.org/entity/Q7598301,Standard Romanization
http://www.wikidata.org/entity/Q7877055,Uddin and Begum Hindustani romanisation
http://www.wikidata.org/entity/Q10912033,Double Pinyin Scheme
http://www.wikidata.org/entity/Q11150231,Hainanese Transliteration Scheme
http://www.wikidata.org/entity/Q11173235,Vladimirtsov-Mostaert transliteration
http://www.wikidata.org/entity/Q11188503,99-shiki romanization
http://www.wikidata.org/entity/Q12252354,JSL romanization
http://www.wikidata.org/entity/Q15126254,Hakka Transliteration Scheme
http://www.wikidata.org/entity/Q16256856,Yale romanization of Korean
