item,itemLabel,parent,parentLabel
http://www.wikidata.org/entity/Q109676622,insect-parasite interactions,http://www.wikidata.org/entity/Q4530315,insect ecology
http://www.wikidata.org/entity/Q109727983,burn surgery,http://www.wikidata.org/entity/Q40821,surgery
http://www.wikidata.org/entity/Q109734057,R2RML,,
http://www.wikidata.org/entity/Q109871250,kelp ecology,http://www.wikidata.org/entity/Q4530312,marine ecology
http://www.wikidata.org/entity/Q109871250,kelp ecology,http://www.wikidata.org/entity/Q105208008,algal ecology
http://www.wikidata.org/entity/Q109984173,kelp forest ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q109984173,kelp forest ecology,http://www.wikidata.org/entity/Q4530312,marine ecology
http://www.wikidata.org/entity/Q110245063,veterinary science,http://www.wikidata.org/entity/Q864928,life sciences
http://www.wikidata.org/entity/Q110245063,veterinary science,http://www.wikidata.org/entity/Q110231626,"agricultural, veterinary and food sciences"
http://www.wikidata.org/entity/Q110257133,queer musicology,http://www.wikidata.org/entity/Q164204,musicology
http://www.wikidata.org/entity/Q110297482,fish physiology and genetics,http://www.wikidata.org/entity/Q60242,ichthyology
http://www.wikidata.org/entity/Q110297482,fish physiology and genetics,http://www.wikidata.org/entity/Q2432331,zoophysiology
http://www.wikidata.org/entity/Q110297482,fish physiology and genetics,http://www.wikidata.org/entity/Q110310405,animal genetics
http://www.wikidata.org/entity/Q110310405,animal genetics,http://www.wikidata.org/entity/Q431,zoology
http://www.wikidata.org/entity/Q110310405,animal genetics,http://www.wikidata.org/entity/Q7162,genetics
http://www.wikidata.org/entity/Q110316127,medicine and music,,
http://www.wikidata.org/entity/Q110406476,organizational development,http://www.wikidata.org/entity/Q7562091,development
http://www.wikidata.org/entity/Q110406819,street design,http://www.wikidata.org/entity/Q63100,urban design
http://www.wikidata.org/entity/Q110477651,climate change ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q110477651,climate change ecology,http://www.wikidata.org/entity/Q52139,climatology
http://www.wikidata.org/entity/Q110512905,asexual studies,http://www.wikidata.org/entity/Q98929208,queer studies
http://www.wikidata.org/entity/Q110660336,mechanics and constructive mechanical engineering,,
http://www.wikidata.org/entity/Q110672270,Europeana Data Model,,
http://www.wikidata.org/entity/Q110735073,oenology and viticulture,http://www.wikidata.org/entity/Q3606845,agricultural science
http://www.wikidata.org/entity/Q110797464,action table,http://www.wikidata.org/entity/Q110113602,combat mechanic
http://www.wikidata.org/entity/Q110799978,Q110799978,,
http://www.wikidata.org/entity/Q110857459,Victorian studies,,
http://www.wikidata.org/entity/Q110968692,watershed hydrology,http://www.wikidata.org/entity/Q42250,hydrology
http://www.wikidata.org/entity/Q110968692,watershed hydrology,http://www.wikidata.org/entity/Q105277236,watershed science
http://www.wikidata.org/entity/Q111327198,animal immunology,http://www.wikidata.org/entity/Q431,zoology
http://www.wikidata.org/entity/Q111327198,animal immunology,http://www.wikidata.org/entity/Q101929,immunology
http://www.wikidata.org/entity/Q111389636,saurology,http://www.wikidata.org/entity/Q9307400,reptiliology
http://www.wikidata.org/entity/Q111588755,common data model,,
http://www.wikidata.org/entity/Q111597209,Yugoslav studies,http://www.wikidata.org/entity/Q156864,Slavic studies
http://www.wikidata.org/entity/Q111604218,animal ecophysiology,http://www.wikidata.org/entity/Q431,zoology
http://www.wikidata.org/entity/Q111604218,animal ecophysiology,http://www.wikidata.org/entity/Q295425,ecophysiology
http://www.wikidata.org/entity/Q111604218,animal ecophysiology,http://www.wikidata.org/entity/Q2432331,zoophysiology
http://www.wikidata.org/entity/Q111604218,animal ecophysiology,http://www.wikidata.org/entity/Q10900987,animal ecology
http://www.wikidata.org/entity/Q111679492,mammalian physiology,http://www.wikidata.org/entity/Q183904,mammalogy
http://www.wikidata.org/entity/Q111679492,mammalian physiology,http://www.wikidata.org/entity/Q2432331,zoophysiology
http://www.wikidata.org/entity/Q111679581,fungal physiology,http://www.wikidata.org/entity/Q521,physiology
http://www.wikidata.org/entity/Q111679581,fungal physiology,http://www.wikidata.org/entity/Q7175,mycology
http://www.wikidata.org/entity/Q111680382,marine ornithology,http://www.wikidata.org/entity/Q7173,marine biology
http://www.wikidata.org/entity/Q111680382,marine ornithology,http://www.wikidata.org/entity/Q44703,ornithology
http://www.wikidata.org/entity/Q111680396,bird physiology,http://www.wikidata.org/entity/Q44703,ornithology
http://www.wikidata.org/entity/Q111680396,bird physiology,http://www.wikidata.org/entity/Q2432331,zoophysiology
http://www.wikidata.org/entity/Q111680414,reptile genetics,http://www.wikidata.org/entity/Q9307400,reptiliology
http://www.wikidata.org/entity/Q111680414,reptile genetics,http://www.wikidata.org/entity/Q110310405,animal genetics
http://www.wikidata.org/entity/Q111680417,amphibian genetics,http://www.wikidata.org/entity/Q4869597,batrachology
http://www.wikidata.org/entity/Q111680417,amphibian genetics,http://www.wikidata.org/entity/Q110310405,animal genetics
http://www.wikidata.org/entity/Q111680421,bird genetics,http://www.wikidata.org/entity/Q4869597,batrachology
http://www.wikidata.org/entity/Q111680421,bird genetics,http://www.wikidata.org/entity/Q110310405,animal genetics
http://www.wikidata.org/entity/Q111680424,mammalian genetics,http://www.wikidata.org/entity/Q183904,mammalogy
http://www.wikidata.org/entity/Q111680424,mammalian genetics,http://www.wikidata.org/entity/Q110310405,animal genetics
http://www.wikidata.org/entity/Q111805508,Putinology,http://www.wikidata.org/entity/Q36442,political science
http://www.wikidata.org/entity/Q111843526,business anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q111843526,business anthropology,http://www.wikidata.org/entity/Q177304,applied anthropology
http://www.wikidata.org/entity/Q111968621,metamorphic petrology,http://www.wikidata.org/entity/Q163082,petrology
http://www.wikidata.org/entity/Q112225704,applied hydrobiology,http://www.wikidata.org/entity/Q28797,applied science
http://www.wikidata.org/entity/Q112225704,applied hydrobiology,http://www.wikidata.org/entity/Q1130698,hydrobiology
http://www.wikidata.org/entity/Q112269680,cartooning,http://www.wikidata.org/entity/Q2921001,art of drawing
http://www.wikidata.org/entity/Q112269680,cartooning,http://www.wikidata.org/entity/Q21550668,illustration
http://www.wikidata.org/entity/Q112815132,format migration,,
http://www.wikidata.org/entity/Q113097664,clinical child psychology,http://www.wikidata.org/entity/Q199906,clinical psychology
http://www.wikidata.org/entity/Q113097664,clinical child psychology,http://www.wikidata.org/entity/Q3411686,child psychology
http://www.wikidata.org/entity/Q113207671,excited state chemistry,http://www.wikidata.org/entity/Q11372,physical chemistry
http://www.wikidata.org/entity/Q113242927,functional diversity,http://www.wikidata.org/entity/Q47041,biodiversity
http://www.wikidata.org/entity/Q113242927,functional diversity,http://www.wikidata.org/entity/Q5508816,functional ecology
http://www.wikidata.org/entity/Q113500362,Non-European Cultural Studies,,
http://www.wikidata.org/entity/Q113533499,clinical nephrology,http://www.wikidata.org/entity/Q177635,nephrology
http://www.wikidata.org/entity/Q113533499,clinical nephrology,http://www.wikidata.org/entity/Q4388032,clinical medicine
http://www.wikidata.org/entity/Q113533807,immunohematology,http://www.wikidata.org/entity/Q101929,immunology
http://www.wikidata.org/entity/Q113533807,immunohematology,http://www.wikidata.org/entity/Q103824,hematology
http://www.wikidata.org/entity/Q113827235,environmental health sciences,http://www.wikidata.org/entity/Q843601,health sciences
http://www.wikidata.org/entity/Q113884025,human morphology,http://www.wikidata.org/entity/Q27172,biological anthropology
http://www.wikidata.org/entity/Q113884025,human morphology,http://www.wikidata.org/entity/Q183252,morphology
http://www.wikidata.org/entity/Q113884103,electrorheology,http://www.wikidata.org/entity/Q271707,rheology
http://www.wikidata.org/entity/Q113884152,cytomorphology,http://www.wikidata.org/entity/Q183252,morphology
http://www.wikidata.org/entity/Q113884152,cytomorphology,http://www.wikidata.org/entity/Q3009579,cytology
http://www.wikidata.org/entity/Q113884220,magnetorheology,http://www.wikidata.org/entity/Q271707,rheology
http://www.wikidata.org/entity/Q114000009,predictive microbiology,http://www.wikidata.org/entity/Q7193,microbiology
http://www.wikidata.org/entity/Q114570397,lake conservation,http://www.wikidata.org/entity/Q1462136,water conservation
http://www.wikidata.org/entity/Q114570397,lake conservation,http://www.wikidata.org/entity/Q20113959,nature conservation
http://www.wikidata.org/entity/Q114759856,Informationmanagement,,
http://www.wikidata.org/entity/Q114778863,irrigation engineering,http://www.wikidata.org/entity/Q77590,civil engineering
http://www.wikidata.org/entity/Q114778863,irrigation engineering,http://www.wikidata.org/entity/Q194118,agricultural technology
http://www.wikidata.org/entity/Q114778863,irrigation engineering,http://www.wikidata.org/entity/Q1130265,hydraulic engineering
http://www.wikidata.org/entity/Q115160929,keyboard instrument performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q115160941,saxophone performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q115171300,Q115171300,,
http://www.wikidata.org/entity/Q115255855,exotic animal medicine,http://www.wikidata.org/entity/Q170201,veterinary medicine
http://www.wikidata.org/entity/Q115684393,RDF vocabulary,http://www.wikidata.org/entity/Q2668072,collection
http://www.wikidata.org/entity/Q115805554,Trustworthy AI,,
http://www.wikidata.org/entity/Q115862635,Web Technologies,http://www.wikidata.org/entity/Q115862537,Communication networks
http://www.wikidata.org/entity/Q115916384,disambiguation,http://www.wikidata.org/entity/Q781413,cognitive process
http://www.wikidata.org/entity/Q115916384,disambiguation,http://www.wikidata.org/entity/Q23009442,removal
http://www.wikidata.org/entity/Q115982628,administrative management,,
http://www.wikidata.org/entity/Q115999414,interoperability,http://www.wikidata.org/entity/Q749647,interoperability
http://www.wikidata.org/entity/Q116251723,plant microbiology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q116251723,plant microbiology,http://www.wikidata.org/entity/Q7193,microbiology
http://www.wikidata.org/entity/Q116255688,youth counseling,http://www.wikidata.org/entity/Q4390239,counseling
http://www.wikidata.org/entity/Q116621804,archaeological sociology,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q116621804,archaeological sociology,http://www.wikidata.org/entity/Q1620918,historical sociology
http://www.wikidata.org/entity/Q116680847,automated question generation,http://www.wikidata.org/entity/Q98035701,question generation
http://www.wikidata.org/entity/Q116845132,early performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q116845672,film composition,http://www.wikidata.org/entity/Q105107008,music composition
http://www.wikidata.org/entity/Q116935765,archival studies,http://www.wikidata.org/entity/Q16387,information science
http://www.wikidata.org/entity/Q116935765,archival studies,http://www.wikidata.org/entity/Q6869278,vocational education
http://www.wikidata.org/entity/Q117268402,Ainu linguistics,http://www.wikidata.org/entity/Q8162,linguistics
http://www.wikidata.org/entity/Q117268402,Ainu linguistics,http://www.wikidata.org/entity/Q875592,Japanese studies
http://www.wikidata.org/entity/Q118323427,annelidology,http://www.wikidata.org/entity/Q124650805,vermeology
http://www.wikidata.org/entity/Q118987766,South and Southeast Asian languages,http://www.wikidata.org/entity/Q2624777,languages of Asia
http://www.wikidata.org/entity/Q119175782,desert science,http://www.wikidata.org/entity/Q8008,Earth science
http://www.wikidata.org/entity/Q120910053,link discovery,,
http://www.wikidata.org/entity/Q120910065,conceptual modeling,,
http://www.wikidata.org/entity/Q120910066,query answering,,
http://www.wikidata.org/entity/Q120910067,cyber-physical systems,,
http://www.wikidata.org/entity/Q120910068,distributed reasoning,,
http://www.wikidata.org/entity/Q120910069,Semantic Web of Things,,
http://www.wikidata.org/entity/Q120910070,stream reasoning,,
http://www.wikidata.org/entity/Q120910071,ontology design patterns,,
http://www.wikidata.org/entity/Q120910072,disjointness learning,,
http://www.wikidata.org/entity/Q120910073,link integrity,,
http://www.wikidata.org/entity/Q120910074,data interlinking,,
http://www.wikidata.org/entity/Q120910075,constraints,,
http://www.wikidata.org/entity/Q120910076,semantic profiles,,
http://www.wikidata.org/entity/Q120910077,multi-query optimization,,
http://www.wikidata.org/entity/Q120910078,Terminology generation,,
http://www.wikidata.org/entity/Q120910080,Discourse relations,,
http://www.wikidata.org/entity/Q120910081,services,,
http://www.wikidata.org/entity/Q120910082,Cultural heritage access,,
http://www.wikidata.org/entity/Q120910083,Ontology reasoning systems,,
http://www.wikidata.org/entity/Q120910084,Semantic browsing,,
http://www.wikidata.org/entity/Q120910086,Geospatial semantics,,
http://www.wikidata.org/entity/Q120910087,understandability,,
http://www.wikidata.org/entity/Q120910088,Link prediction and discovery,,
http://www.wikidata.org/entity/Q120910089,Ontobroker,,
http://www.wikidata.org/entity/Q120910090,Semantic publishing models,,
http://www.wikidata.org/entity/Q120910091,Description logic programs,,
http://www.wikidata.org/entity/Q120910093,provenance,,
http://www.wikidata.org/entity/Q120910094,Scalable reasoning,,
http://www.wikidata.org/entity/Q120910095,DEO,,
http://www.wikidata.org/entity/Q120910096,Temporal reference system,,
http://www.wikidata.org/entity/Q120910097,Legal Semantic Web,,
http://www.wikidata.org/entity/Q120910098,Ontology search,,
http://www.wikidata.org/entity/Q120910099,statistical analysis,http://www.wikidata.org/entity/Q7754,mathematical analysis
http://www.wikidata.org/entity/Q120910100,PWO,,
http://www.wikidata.org/entity/Q120910101,Linked Data assessment,,
http://www.wikidata.org/entity/Q120910102,Smart environments,,
http://www.wikidata.org/entity/Q120969700,Knowledge base generation,,
http://www.wikidata.org/entity/Q120969774,Ontology mining,,
http://www.wikidata.org/entity/Q120969775,foundational ontology,,
http://www.wikidata.org/entity/Q120969776,Knowledge patterns,,
http://www.wikidata.org/entity/Q120969777,Ontology use,,
http://www.wikidata.org/entity/Q120969778,semantic bus,,
http://www.wikidata.org/entity/Q120969779,entity matching,,
http://www.wikidata.org/entity/Q120969780,structured machine learning,,
http://www.wikidata.org/entity/Q120969781,Factoid question answering,,
http://www.wikidata.org/entity/Q120969783,quality metrics,,
http://www.wikidata.org/entity/Q120969784,RDF Data Cube,,
http://www.wikidata.org/entity/Q120969785,OWL2 RL,,
http://www.wikidata.org/entity/Q120969786,Full-Network embedding,,
http://www.wikidata.org/entity/Q120969787,Neural-symbolic integration,,
http://www.wikidata.org/entity/Q120969788,Document similarity,,
http://www.wikidata.org/entity/Q120969789,rule-based reasoning,,
http://www.wikidata.org/entity/Q120969790,historical research data interoperability,,
http://www.wikidata.org/entity/Q120969791,Computational folkloristics,,
http://www.wikidata.org/entity/Q120969792,conceptual clustering trees,,
http://www.wikidata.org/entity/Q120969793,link maintenance,,
http://www.wikidata.org/entity/Q120969795,rule mining,,
http://www.wikidata.org/entity/Q120969796,recursive queries,,
http://www.wikidata.org/entity/Q120969797,graph topology,,
http://www.wikidata.org/entity/Q120969798,semantic portal,,
http://www.wikidata.org/entity/Q120969799,Topic evolution,,
http://www.wikidata.org/entity/Q120969800,Taxonomy enrichment,,
http://www.wikidata.org/entity/Q120969801,Claims,,
http://www.wikidata.org/entity/Q120969802,terminology enrichment,,
http://www.wikidata.org/entity/Q120969804,metadata enrichment,,
http://www.wikidata.org/entity/Q120969807,SHACL shape learning,,
http://www.wikidata.org/entity/Q120969808,DL reasoners,,
http://www.wikidata.org/entity/Q120969809,description logic reasoning systems,,
http://www.wikidata.org/entity/Q120969811,topographic data science,,
http://www.wikidata.org/entity/Q120969812,user experiment,,
http://www.wikidata.org/entity/Q120969813,Massive data,,
http://www.wikidata.org/entity/Q120969814,Linguistic data,,
http://www.wikidata.org/entity/Q120969815,tourism ontology,,
http://www.wikidata.org/entity/Q120969816,Financial Transparency System,,
http://www.wikidata.org/entity/Q120969817,semantic middleware,,
http://www.wikidata.org/entity/Q120969818,user interaction,,
http://www.wikidata.org/entity/Q120969819,sentence context ontology,,
http://www.wikidata.org/entity/Q120969820,egocentric reference system,,
http://www.wikidata.org/entity/Q120969822,tools,,
http://www.wikidata.org/entity/Q120969823,linked data for Africa,,
http://www.wikidata.org/entity/Q120969824,multilingual web,,
http://www.wikidata.org/entity/Q120969825,lexical information,,
http://www.wikidata.org/entity/Q120969826,Legal knowledge modeling,,
http://www.wikidata.org/entity/Q120969827,Open Knowledge Extraction,,
http://www.wikidata.org/entity/Q120969828,knowledge exploration,,
http://www.wikidata.org/entity/Q120969829,Question Answering over Linked Data,,
http://www.wikidata.org/entity/Q120969830,Property paths,,
http://www.wikidata.org/entity/Q120969831,MCQ generation,,
http://www.wikidata.org/entity/Q120969832,Semantic entity annotation system,,
http://www.wikidata.org/entity/Q120969834,RDF dataset profiling,,
http://www.wikidata.org/entity/Q120969835,objects social networks,,
http://www.wikidata.org/entity/Q120970345,Conceptual Space Markup Language,,
http://www.wikidata.org/entity/Q120970346,inductive learning,,
http://www.wikidata.org/entity/Q120970347,multimodal access,,
http://www.wikidata.org/entity/Q120970348,semantic engineering,,
http://www.wikidata.org/entity/Q120970349,web of data,,
http://www.wikidata.org/entity/Q120970350,model-assisted software development,,
http://www.wikidata.org/entity/Q120970351,Web markup,,
http://www.wikidata.org/entity/Q120970352,Evolving Web data,,
http://www.wikidata.org/entity/Q120970354,repeatable open research,,
http://www.wikidata.org/entity/Q120970355,benchmarking data,,
http://www.wikidata.org/entity/Q120970356,semantic data,,
http://www.wikidata.org/entity/Q120970357,ontological and spatial reasoning,,
http://www.wikidata.org/entity/Q120970358,RDFS reasoning,,
http://www.wikidata.org/entity/Q120970359,knowledge injection,,
http://www.wikidata.org/entity/Q120970360,ConvKB,,
http://www.wikidata.org/entity/Q120970362,word similarity,,
http://www.wikidata.org/entity/Q120970363,Linked Date,,
http://www.wikidata.org/entity/Q120970364,knowledge graph querying,http://www.wikidata.org/entity/Q124614077,knowledge graph development
http://www.wikidata.org/entity/Q120970365,Big Data Integration,,
http://www.wikidata.org/entity/Q120970366,cross-linguistic modeling,,
http://www.wikidata.org/entity/Q120970368,hybrid reasoning,,
http://www.wikidata.org/entity/Q120970370,smart energy networks,,
http://www.wikidata.org/entity/Q120970371,query translation,,
http://www.wikidata.org/entity/Q120970372,numeric-based methods,,
http://www.wikidata.org/entity/Q120970373,knowledge utility,,
http://www.wikidata.org/entity/Q120970374,Object-triple mapping,,
http://www.wikidata.org/entity/Q120970375,complex alignment,,
http://www.wikidata.org/entity/Q120970376,distributed dataset,,
http://www.wikidata.org/entity/Q120970377,scientific workflows,,
http://www.wikidata.org/entity/Q120970378,pattern-based ontology modelling,,
http://www.wikidata.org/entity/Q120970379,chronicle mining,,
http://www.wikidata.org/entity/Q120970380,network metrics,,
http://www.wikidata.org/entity/Q120970381,Cultural heritage knowledge graph,,
http://www.wikidata.org/entity/Q120970382,inconsistency prevention,,
http://www.wikidata.org/entity/Q120970383,backward chaining and query rewriting,,
http://www.wikidata.org/entity/Q120970384,CISE,,
http://www.wikidata.org/entity/Q120970385,graph measures,,
http://www.wikidata.org/entity/Q120970387,linguistic linked data,,
http://www.wikidata.org/entity/Q120970388,spatial RDF data cubes,,
http://www.wikidata.org/entity/Q120970390,Semantic Data Warehosue,,
http://www.wikidata.org/entity/Q120970391,Semantic Sensor Network,,
http://www.wikidata.org/entity/Q120970392,geospatial Linked Data,,
http://www.wikidata.org/entity/Q120970393,topic prediction,,
http://www.wikidata.org/entity/Q120970394,graph vector representations,,
http://www.wikidata.org/entity/Q120970395,knowledge-based machine learning,,
http://www.wikidata.org/entity/Q120970396,nonlinear structure,,
http://www.wikidata.org/entity/Q120970397,domain knowledge graphs,,
http://www.wikidata.org/entity/Q120970398,foundational ontologies,,
http://www.wikidata.org/entity/Q120970399,RDF archiving,,
http://www.wikidata.org/entity/Q120970400,incremental maintenance strategy,,
http://www.wikidata.org/entity/Q120970402,query processing,,
http://www.wikidata.org/entity/Q120970403,VOWL: Visual Notation for OWL Ontologies,,
http://www.wikidata.org/entity/Q120970404,claim models,,
http://www.wikidata.org/entity/Q120970405,language inventory,,
http://www.wikidata.org/entity/Q120970406,discourse connective lexicons,,
http://www.wikidata.org/entity/Q120970407,reasoning over ontologies,,
http://www.wikidata.org/entity/Q120970408,OWL 2 EL,,
http://www.wikidata.org/entity/Q120970409,Bibliographic data management,,
http://www.wikidata.org/entity/Q120970410,triplification,,
http://www.wikidata.org/entity/Q120970411,TV on the Web,,
http://www.wikidata.org/entity/Q120970412,Linked Datasets,,
http://www.wikidata.org/entity/Q120970413,semantic-based user modelling,,
http://www.wikidata.org/entity/Q120970414,semantic web formalisms,,
http://www.wikidata.org/entity/Q120970415,decentralized search,,
http://www.wikidata.org/entity/Q120970416,trace-based analysis,,
http://www.wikidata.org/entity/Q120970417,probabilistic Description Logics,,
http://www.wikidata.org/entity/Q120970418,distributed query processing,,
http://www.wikidata.org/entity/Q120970419,Contextualized query answering,,
http://www.wikidata.org/entity/Q120970420,provision relations,,
http://www.wikidata.org/entity/Q120970421,Knowledge base population,,
http://www.wikidata.org/entity/Q120970422,spatial and temporal linked data,,
http://www.wikidata.org/entity/Q120970423,ontology mapping,,
http://www.wikidata.org/entity/Q120970424,query formulation,,
http://www.wikidata.org/entity/Q120970426,path queries,,
http://www.wikidata.org/entity/Q120970427,information reconciliation,,
http://www.wikidata.org/entity/Q120970428,Sentiment lexicon adaptation,,
http://www.wikidata.org/entity/Q120970429,Microposts,,
http://www.wikidata.org/entity/Q120970430,dataset descriptions,,
http://www.wikidata.org/entity/Q120970431,dataset features,,
http://www.wikidata.org/entity/Q120970634,intelligent user-interfaces,,
http://www.wikidata.org/entity/Q120970635,OWL reasoning,,
http://www.wikidata.org/entity/Q120970636,semantic segmentation,http://www.wikidata.org/entity/Q56933,image segmentation
http://www.wikidata.org/entity/Q120970637,noise-tolerance,,
http://www.wikidata.org/entity/Q120970638,relatedness-based querying,,
http://www.wikidata.org/entity/Q120970639,navigational languages,,
http://www.wikidata.org/entity/Q120970640,biomedical Big Data,,
http://www.wikidata.org/entity/Q120970641,smart buildings,,
http://www.wikidata.org/entity/Q120970642,mapping translation,,
http://www.wikidata.org/entity/Q120970643,formats mapping,,
http://www.wikidata.org/entity/Q120970644,object-ontological mapping,,
http://www.wikidata.org/entity/Q120970645,Semantic modeling,,
http://www.wikidata.org/entity/Q120970646,linkage rules,,
http://www.wikidata.org/entity/Q120970647,bio-health,,
http://www.wikidata.org/entity/Q120970648,SHACL rules,,
http://www.wikidata.org/entity/Q120970649,RSP engine,,
http://www.wikidata.org/entity/Q120970650,pattern mining,,
http://www.wikidata.org/entity/Q120970652,SAREF,,
http://www.wikidata.org/entity/Q120970656,building topology ontology,,
http://www.wikidata.org/entity/Q120970657,Semantic labeling,,
http://www.wikidata.org/entity/Q120970658,IDEA,,
http://www.wikidata.org/entity/Q120970659,experience ontology,,
http://www.wikidata.org/entity/Q120970660,scientific correspondence,,
http://www.wikidata.org/entity/Q120970662,Ancient texts,,
http://www.wikidata.org/entity/Q120970663,ontology testing,,
http://www.wikidata.org/entity/Q120970664,difficulty modelling,,
http://www.wikidata.org/entity/Q120970665,ground truth gathering,,
http://www.wikidata.org/entity/Q120970666,replication,,
http://www.wikidata.org/entity/Q120970667,EUCISE2020,,
http://www.wikidata.org/entity/Q120970668,link keys,,
http://www.wikidata.org/entity/Q120970669,knowledge graph management system,,
http://www.wikidata.org/entity/Q120970670,measure assessment,,
http://www.wikidata.org/entity/Q120970671,morpheme ontology,,
http://www.wikidata.org/entity/Q120970672,knowledge-based learning,,
http://www.wikidata.org/entity/Q120970673,mapping languages,,
http://www.wikidata.org/entity/Q120970675,Sequential linked data,,
http://www.wikidata.org/entity/Q120970678,Layer-based Semantic Data Integration,,
http://www.wikidata.org/entity/Q120970679,metadata prediction,,
http://www.wikidata.org/entity/Q120970680,network-based topic modeling,,
http://www.wikidata.org/entity/Q120970681,graph convolutional auto-encoder,,
http://www.wikidata.org/entity/Q120970682,convolutional-deconvolutional,,
http://www.wikidata.org/entity/Q120970683,lexicon matching,,
http://www.wikidata.org/entity/Q120970685,Semantic Data Versioning,,
http://www.wikidata.org/entity/Q120970686,dynamic graph,,
http://www.wikidata.org/entity/Q120970687,adaptivity,,
http://www.wikidata.org/entity/Q120970688,Qualitative preference,,
http://www.wikidata.org/entity/Q120970689,web preemption,,
http://www.wikidata.org/entity/Q120970690,online discourse analysis,http://www.wikidata.org/entity/Q217602,analysis
http://www.wikidata.org/entity/Q120970691,linguistic standards,,
http://www.wikidata.org/entity/Q120970692,linking discourse relations,,
http://www.wikidata.org/entity/Q120970693,alignment correction,,
http://www.wikidata.org/entity/Q120970697,inverse open path rule,,
http://www.wikidata.org/entity/Q120970698,graph queries,,
http://www.wikidata.org/entity/Q120970699,alignment management,,
http://www.wikidata.org/entity/Q120970700,Semantic Web applications,,
http://www.wikidata.org/entity/Q120970702,multilingual metadata,,
http://www.wikidata.org/entity/Q120970703,expressive ontology-based query answering,,
http://www.wikidata.org/entity/Q120970704,open source framework,,
http://www.wikidata.org/entity/Q120970707,Geographical subdivisions,,
http://www.wikidata.org/entity/Q120970708,Part-Of-Speech and sentence tagging,,
http://www.wikidata.org/entity/Q120970709,Sensor Networks,,
http://www.wikidata.org/entity/Q120970710,FRAP,,
http://www.wikidata.org/entity/Q120970711,cold-start problem,,
http://www.wikidata.org/entity/Q120970712,Cancer Chemoprevention,,
http://www.wikidata.org/entity/Q120970713,spatio-temporal datasets,,
http://www.wikidata.org/entity/Q120970714,ObjectLogic,,
http://www.wikidata.org/entity/Q120970715,conditional random fields,,
http://www.wikidata.org/entity/Q120970716,scientific discourse,,
http://www.wikidata.org/entity/Q120970717,requirements ontology,,
http://www.wikidata.org/entity/Q120970718,semantic reference system,,
http://www.wikidata.org/entity/Q120970719,web resources,,
http://www.wikidata.org/entity/Q120970720,argumentation rules,,
http://www.wikidata.org/entity/Q120970721,journal archives,,
http://www.wikidata.org/entity/Q120970722,energy certification,,
http://www.wikidata.org/entity/Q120970724,research resources,,
http://www.wikidata.org/entity/Q120970725,Registered Organization Vocabulary,,
http://www.wikidata.org/entity/Q120970727,authoring,,
http://www.wikidata.org/entity/Q120970728,annotation schemes,,
http://www.wikidata.org/entity/Q120970729,conjunctive query answering,,
http://www.wikidata.org/entity/Q120970730,probabilistic logic programming,,
http://www.wikidata.org/entity/Q120970731,logical foundation,,
http://www.wikidata.org/entity/Q120970732,contextualized RDF/OWL knowledge bases,,
http://www.wikidata.org/entity/Q120970733,SPARQL views of relational databases,,
http://www.wikidata.org/entity/Q120970734,university data,,
http://www.wikidata.org/entity/Q120970735,LODE ontology,,
http://www.wikidata.org/entity/Q120970737,case-based legal reasoning,,
http://www.wikidata.org/entity/Q120970738,Hohfeldian reasoning,,
http://www.wikidata.org/entity/Q120970739,distant supervision,,
http://www.wikidata.org/entity/Q120970740,VOWL,,
http://www.wikidata.org/entity/Q120970741,abstractive summarisation,,
http://www.wikidata.org/entity/Q120970742,OntoPedigree,,
http://www.wikidata.org/entity/Q120970743,Gene-disease associations,,
http://www.wikidata.org/entity/Q120970744,usability study,,
http://www.wikidata.org/entity/Q120970745,exploratory querying,,
http://www.wikidata.org/entity/Q120970748,Knowledge Patterns,,
http://www.wikidata.org/entity/Q120970749,user involvement,,
http://www.wikidata.org/entity/Q120970750,Semantic Abstraction,,
http://www.wikidata.org/entity/Q120970751,query builder,,
http://www.wikidata.org/entity/Q120970752,ontology search,,
http://www.wikidata.org/entity/Q120970753,query approximation,,
http://www.wikidata.org/entity/Q120970754,semantic resources,,
http://www.wikidata.org/entity/Q120970755,language-specific DBpedia chapters,,
http://www.wikidata.org/entity/Q120970756,workflow description,,
http://www.wikidata.org/entity/Q120970757,Web safeness,,
http://www.wikidata.org/entity/Q120970758,descriptive study,,
http://www.wikidata.org/entity/Q120970759,historical climate change,,
http://www.wikidata.org/entity/Q120970760,semantic data integration,,
http://www.wikidata.org/entity/Q120970761,e-learning system,,
http://www.wikidata.org/entity/Q120970762,quality model,,
http://www.wikidata.org/entity/Q120970763,data observatory,,
http://www.wikidata.org/entity/Q120970764,image collections,,
