qid,label,list,backlinks
Q113066891,'regional analysis and development',academic_only,0
Q1802210,'regional history',academic_only,16
Q1781695,'regional science',academic_only,2
Q113098209,'regolith and landscape evolution',academic_only,0
Q99485422,'rehabilitation science',academic_only,0
Q7310755,'relationship extraction',academic_only,3
Q9174,'religion',academic_only,439
Q111699084,'religion and film studies',academic_only,0
Q614221,'religion and geography',academic_only,1
Q14254438,'religious ethics',academic_only,5
Q670732,'religious law',academic_only,23
Q34187,'religious studies',academic_only,27
Q55585836,'renewable energy',academic_only,0
Q120411401,'renewable energy science',academic_only,0
Q1425625,'reproducibility',academic_only,2
Q3640158,'reproductive biology',academic_only,2
Q11608188,'reproductive ecology',academic_only,0
Q17145564,'reproductive endocrinology and infertility',academic_only,0
Q130304869,'reproductive physiology',academic_only,0
Q106099201,'reptile anatomy',academic_only,0
Q111680414,'reptile genetics',academic_only,0
Q104862661,'reptilian ecology',academic_only,0
Q9307400,'reptiliology',academic_only,5
Q653838,'rescue archaeology',academic_only,2
Q107567031,'research analysis',academic_only,0
Q104923349,'reservoir ecology',academic_only,0
Q30894462,'resilience engineering',academic_only,0
Q1051925,'resolution',academic_only,3
Q14431238,'resource management',academic_only,7
Q7316100,'restaurant management',academic_only,0
Q64811455,'restaurant operations',academic_only,0
Q2428433,'restoration ecology',academic_only,7
Q7316230,'restorative dentistry',academic_only,1
Q57416364,'retail management',academic_only,0
Q130326133,'retrovirology',academic_only,0
Q130326139,'revolutionology',academic_only,0
Q81009,'rhetoric',academic_only,53
Q327657,'rheumatology',academic_only,2
Q9311551,'rhodology',academic_only,0
Q7322390,'ribonomics',academic_only,0
Q110823158,'rickettsiology',academic_only,0
Q104233395,'riparian ecology',academic_only,0
Q189447,'risk management',academic_only,98
Q115254931,'ritual studies',academic_only,0
Q170978,'robotics',academic_only,49
Q3505654,'rock magnetism',academic_only,0
Q4389316,'rocket dynamics',academic_only,0
Q1446961,'rocket science',academic_only,3
Q76749558,'rodentology',academic_only,0
Q102104711,'rotational seismology',academic_only,0
Q120969795,'rule mining',academic_only,0
Q120969789,'rule-based reasoning',academic_only,0
Q113191892,'rural and remote health services',academic_only,0
Q7380575,'rural community development',academic_only,0
Q3045473,'rural development',academic_only,5
Q1393258,'rural economics',academic_only,2
Q102508531,'rural education',academic_only,0
Q3473027,'rural health',academic_only,1
Q116250315,'rural social sciences',academic_only,4
Q133519694,'russian patrology',academic_only,0
Q1187231,'sabermetrics',academic_only,1
Q4411719,'sacred theology',academic_only,0
Q11450377,'safety science',academic_only,1
Q106918412,'sagebrush steppe ecology',academic_only,0
Q7404318,'sales engineering',academic_only,3
Q5657855,'sales management',academic_only,0
Q106918389,'salt lake ecology',academic_only,0
Q104233266,'salt marsh ecology',academic_only,0
Q7406565,'salvage ethnography',academic_only,0
Q135581741,'santur performance',academic_only,0
Q110093910,'satellite communications',academic_only,0
Q134882900,'satellite gravity',academic_only,0
Q109363651,'satellite meteorology',academic_only,0
Q111389636,'saurology',academic_only,1
Q104804153,'savanna ecology',academic_only,1
Q115160941,'saxophone performance',academic_only,0
Q1337766,'scatology',academic_only,0
Q737201,'scenography',academic_only,7
Q7432063,'scholarship of teaching and learning',academic_only,1
Q118482223,'school business administration',academic_only,0
Q108906969,'school librarianship',academic_only,0
Q64869234,'school, education, society and culture',academic_only,0
Q336,'science',academic_only,243
Q11573530,'science',academic_only,0
Q64945598,'science and health communication',academic_only,0
Q34104,'science and technology',academic_only,20
Q3475787,'science and technology of physical and sporting activities',academic_only,0
Q2445082,'science and technology studies',academic_only,3
Q3026834,'science didactics',academic_only,0
Q7433675,'science diplomacy',academic_only,0
Q2485457,'science education',academic_only,18
Q90921720,'science of christian orient',academic_only,0
Q2737409,'science of hadith',academic_only,11
Q2116549,'science of journalism',academic_only,2
Q2736989,'science of public administration',academic_only,4
Q7433707,'science of team science',academic_only,0
Q1332231,'science studies',academic_only,2
Q55029126,'scientific metrology',academic_only,0
Q107015976,'scientonomy',academic_only,0
Q3367000,'scoring',academic_only,0
Q113209603,'screen and digital media arts',academic_only,0
Q113128544,'screen and media culture',academic_only,0
Q3429919,'screenwriting',academic_only,2
Q124626036,'sculptural cartography',academic_only,0
Q105081301,'seashore ecology',academic_only,3
Q1455178,'second-language acquisition',academic_only,5
Q18891569,'secondary literature',academic_only,0
Q10369298,'secretaryship',academic_only,0
Q55279456,'section number',academic_only,0
Q136670493,'securities regulation',academic_only,0
Q26710929,'security science',academic_only,3
Q1280151,'security studies',academic_only,4
Q107547967,'seed ecology',academic_only,0
Q21702909,'seed science',academic_only,0
Q9261228,'segmental phonology',academic_only,0
Q352650,'seismic',academic_only,1
Q1409625,'selenography',academic_only,1
Q126181255,'selenology',academic_only,1
Q3614998,'semantic analysis',academic_only,0
Q7449045,'semantic architecture',academic_only,0
Q120969778,'semantic bus',academic_only,0
Q120969817,'semantic middleware',academic_only,0
Q120969798,'semantic portal',academic_only,0
Q120910076,'semantic profiles',academic_only,0
Q113127963,'semi-supervised and unsupervised learning',academic_only,2
Q56350988,'semiconductor engineering',academic_only,0
Q957366,'semiology',academic_only,4
Q1545237,'semiology',academic_only,0
Q60195,'semiotics',academic_only,24
Q113071264,'sensor technology',academic_only,1
Q1298583,'sensorimotor integration',academic_only,0
Q7451096,'sensorium',academic_only,0
Q96405291,'sensory history',academic_only,0
Q136298391,'sensory physiology',academic_only,0
Q120969819,'sentence context ontology',academic_only,0
Q109523058,'serials librarianship',academic_only,1
Q130270551,'seroepidemiology',academic_only,0
Q502159,'serology',academic_only,4
Q532781,'service design',academic_only,1
Q120910081,'services',academic_only,0
Q60748471,'settlement archaeology',academic_only,1
Q126955296,'sex work industry studies',academic_only,0
Q170912,'sexology',academic_only,14
Q9158025,'sexual anthropology',academic_only,0
Q967177,'sexual ethics',academic_only,2
Q482752,'sharia',academic_only,32
Q467230,'shellfish anatomy',academic_only,0
Q65555004,'shipping law',academic_only,0
Q625568,'show business',academic_only,7
Q104783371,'shrubland ecology',academic_only,2
Q208163,'signal processing',academic_only,22
Q113104673,'simulation, modelling, and programming of mechatronics systems',academic_only,0
Q9350323,'sindonology',academic_only,0
Q269915,'sinology',academic_only,10
Q134880037,'siphonapterology',academic_only,0
Q115957183,'skeletology',academic_only,1
Q125517135,'skin biochemistry',academic_only,0
Q622439,'small and medium enterprises',academic_only,19
Q1231558,'smart city',academic_only,12
Q59307863,'social administration',academic_only,0
Q59494941,'social and behavioral sciences',academic_only,0
Q64800834,'social and community work',academic_only,0
Q21505779,'social and cultural anthropology',academic_only,3
Q64869013,'social and health studies and management',academic_only,0
Q113212938,'social and personality psychology',academic_only,2
Q113001585,'social and political philosophy',academic_only,2
Q97581982,'social and political sciences',academic_only,0
Q29051,'social anthropology',academic_only,10
Q1971461,'social choice theory',academic_only,5
Q118984366,'social data science',academic_only,0
Q2296657,'social design',academic_only,0
Q5803805,'social development',academic_only,1
Q96239348,'social dialectology',academic_only,0
Q57204579,'social ecology',academic_only,1
Q1725719,'social economy',academic_only,0
Q847808,'social engineering',academic_only,1
Q16255222,'social evolution',academic_only,0
Q17629812,'social integrator',academic_only,1
Q1567259,'social law',academic_only,6
Q55693898,'social management',academic_only,0
Q17081927,'social marketing',academic_only,1
Q64814368,'social media communications',academic_only,0
Q1572493,'social pedagogy',academic_only,2
Q828395,'social policy',academic_only,51
Q113192699,'social program evaluation',academic_only,0
Q34749,'social science',academic_only,83
Q7551361,'social science education',academic_only,0
Q1193625,'social science methodology',academic_only,18
Q104648323,'social science teaching',academic_only,0
Q64688552,'social sciences and cultural innovation',academic_only,0
Q103459375,'social sciences humanities & the arts for people & the economy',academic_only,0
Q14565700,'social studies',academic_only,4
Q2622873,'social technology',academic_only,0
Q1990987,'social theory',academic_only,51
Q2724244,'social web',academic_only,1
Q66306401,'social welfare',academic_only,8
Q2305240,'social work science',academic_only,1
Q1419660,'societal defense',academic_only,4
Q18415368,'socio-anthropology of adolescence',academic_only,0
Q107640362,'socio-economic geography and spatial management',academic_only,0
Q19843738,'socio-history',academic_only,0
Q190553,'sociobiology',academic_only,2
Q7552777,'sociocultural anthropology',academic_only,1
Q7552779,'sociocultural linguistics',academic_only,0
Q3487479,'sociodemography',academic_only,0
Q2305217,'socioecology',academic_only,0
Q1643441,'socioeconomics',academic_only,0
Q160845,'sociolinguistics',academic_only,40
Q21201,'sociology',academic_only,138
Q120200571,'sociology of change',academic_only,0
Q20669236,'sociology of scientific ignorance',academic_only,0
Q15783860,'sociology of work',academic_only,1
Q60790442,'sociophonetics',academic_only,0
Q1380539,'sociotechnology',academic_only,2
Q24327151,'soft robotics',academic_only,1
Q10296989,'soft science',academic_only,0
Q846636,'software architecture',academic_only,28
Q3398377,'software construction',academic_only,0
Q638608,'software development',academic_only,66
Q80993,'software engineering',academic_only,50
Q121141798,'software ethics',academic_only,0
Q7921330,'software quality engineering',academic_only,5
Q7554370,'software studies',academic_only,0
Q135013268,'soil climatology',academic_only,0
Q135896413,'soil mycology',academic_only,0
Q104666928,'soil physical chemistry',academic_only,0
Q9161265,'soil science',academic_only,33
Q7554969,'soil zoology',academic_only,0
Q6144418,'solar energetic particles',academic_only,0
Q12538735,'solar technology',academic_only,1
Q1080293,'solid mechanics',academic_only,7
Q113135079,'solid tumour oncology',academic_only,0
Q2299570,'somatology',academic_only,1
Q135483403,'somatotypology',academic_only,0
Q1752583,'somnology',academic_only,2
Q2348858,'sound and music computing',academic_only,0
Q1937950,'sound design',academic_only,4
Q131399705,'sound engineering',academic_only,0
Q7564965,'soundscape ecology',academic_only,0
Q7572564,'space architecture',academic_only,0
Q10453718,'space astronomy',academic_only,0
Q7572581,'space environment',academic_only,0
Q25054415,'space psychology',academic_only,0
Q1195766,'space sciences',academic_only,5
Q105441472,'space systems engineering',academic_only,1
Q111950383,'space systems management',academic_only,0
Q1938983,'spatial analysis',academic_only,10
Q1502855,'spatial data infrastructure',academic_only,18
Q7574062,'spatial econometrics',academic_only,0
Q6083625,'spatial informatics',academic_only,0
Q149013,'spatial planning',academic_only,22
Q1870019,'spatial science',academic_only,6
Q212105,'special education',academic_only,40
Q1595434,'special education',academic_only,1
Q130798461,'special metaphysics',academic_only,0
Q107337904,'special operations low intensity conflict',academic_only,0
Q113104235,'specialist studies in education',academic_only,2
Q113042730,'speciation and extinction',academic_only,0
Q64814334,'specific learning difficulties',academic_only,0
Q65306641,'spectrometry',academic_only,3
Q49840227,'speculative fiction studies',academic_only,2
Q52946,'speech',academic_only,22
Q2313306,'speech act theory',academic_only,0
Q11888975,'speech communication',academic_only,0
Q105549868,'speech physiology',academic_only,0
Q189436,'speech recognition',academic_only,4
Q2313389,'speech science',academic_only,3
Q33226,'speech-language pathology',academic_only,7
Q134880060,'sphagnology',academic_only,0
Q7577047,'spider anatomy',academic_only,0
Q168796,'spirituality',academic_only,30
Q18392412,'spongiology',academic_only,0
Q55714014,'sport and health education',academic_only,0
Q48519,'sport management',academic_only,0
Q64689287,'sport science and health',academic_only,0
Q1799172,'sports anthropology',academic_only,0
Q7579398,'sports communication',academic_only,0
Q5817289,'sports economics',academic_only,1
Q840545,'sports medicine',academic_only,6
Q908560,'sports nutrition',academic_only,1
Q1298380,'sports science',academic_only,13
Q135529961,'sports studies',academic_only,6
Q107373802,'stage direction for opera',academic_only,0
Q2330376,'standardology',academic_only,1
Q1048598,'state finance',academic_only,0
Q120910099,'statistical analysis',academic_only,0
Q25631227,'statistical biochemistry',academic_only,0
Q127740473,'statistical ecology',academic_only,0
Q130798483,'statistical radiophysics',academic_only,0
Q104996128,'steelpan performance',academic_only,0
Q2295061,'stellar astronomy',academic_only,0
Q85711371,'stem cell biology',academic_only,0
Q107637924,'stem cell ethics',academic_only,0
Q106918414,'steppe ecology',academic_only,1
Q113209107,'stochastic analysis and modelling',academic_only,2
Q115166304,'storiology',academic_only,0
Q7621829,'strategic communication',academic_only,2
Q107344275,'strategic history',academic_only,0
Q105812576,'strategic policy',academic_only,0
Q2353818,'strategic studies',academic_only,2
Q113071172,'strategic, metropolitan and regional planning',academic_only,0
Q113146439,'strategy, management and organisational behaviour',academic_only,3
Q134783,'stratigraphy',academic_only,16
Q104780697,'stream ecology',academic_only,4
Q120910070,'stream reasoning',academic_only,0
Q110406819,'street design',academic_only,0
Q12158264,'strophics',academic_only,0
Q908902,'structural biology',academic_only,5
Q811197,'structural dynamics',academic_only,0
Q633538,'structural engineering',academic_only,3
Q334823,'structural geology',academic_only,2
Q110734964,'structural geology and tectonics',academic_only,0
Q113128944,'structural properties of condensed matter',academic_only,0
Q113141546,'structure and dynamics of materials',academic_only,0
Q120969780,'structured machine learning',academic_only,0
Q6522361,'student affairs',academic_only,7
Q120200947,'student sociology',academic_only,0
Q2358261,"students' history",academic_only,1
Q124624035,'studies in cartography',academic_only,3
Q7628268,'studio art',academic_only,0
Q10913522,'study of chapter and sentence annotations',academic_only,0
Q135655141,'study of fairy tales',academic_only,0
Q1066186,'study of history',academic_only,121
Q739465,'study of the Hebrew language',academic_only,0
Q28856,'stylistics',academic_only,1
Q112939999,'stylistics and textual analysis',academic_only,2
Q1050578,'submarine geology',academic_only,2
Q105989597,'subterranean biology',academic_only,1
Q17397651,'supersonic aerodynamics',academic_only,0
Q9261230,'suprasegmental phonology',academic_only,0
Q113128949,'surface properties of condensed matter',academic_only,0
Q113114824,'surface water quality processes and contaminated sediment assessment',academic_only,0
Q774306,'surgeon',academic_only,41
Q40821,'surgery',academic_only,111
Q113468962,'surgical science',academic_only,0
Q814232,'survey methodology',academic_only,46
Q816425,'surveying',academic_only,30
Q442321,'sustainability science',academic_only,4
Q7649562,'sustainability studies',academic_only,1
Q185035,'sustainable architecture',academic_only,2
Q523256,'sustainable design',academic_only,1
Q1962383,'sustainable energy',academic_only,12
Q64803113,'sustainable energy conversion processes',academic_only,0
Q64803273,'sustainable energy in buildings and built environment',academic_only,0
Q64853720,'sustainable energy in buildings and built environment',academic_only,0
Q64803586,'sustainable energy systems and markets',academic_only,0
Q7649653,'sustainable engineering',academic_only,2
Q64853857,'sustainable metals processing',academic_only,0
Q64816625,'sustainable use of renewable natural resources',academic_only,0
Q104200524,'swamp ecology',academic_only,2
Q7661192,'symbolic systems',academic_only,0
Q3510806,'symptomatology',academic_only,2
Q130216732,'synaptology',academic_only,0
Q135207716,'synoptic climatology',academic_only,0
Q130221760,'synoptic meteorology',academic_only,0
Q29864664,'syntactics',academic_only,0
Q15696405,'synthetic biogeography',academic_only,0
Q7663779,'systematic musicology',academic_only,0
Q682496,'systems engineering',academic_only,22
Q7663864,'systems geology',academic_only,0
Q7663865,'systems immunology',academic_only,0
Q107123912,'systems technology',academic_only,0
Q124610260,'tactile cartography',academic_only,0
Q596086,'taphonomy',academic_only,4
Q104370513,'taraxacology',academic_only,0
Q1964442,'taxation',academic_only,34
Q113098404,'taxation and revenue in economics',academic_only,0
Q8269924,'taxonomy',academic_only,43
Q1374230,'teacher education',academic_only,17
Q352842,'teaching',academic_only,106
Q7691272,'teaching English as a second or foreign language',academic_only,4
Q350453,'teaching methodology',academic_only,31
Q105300453,'teaching science',academic_only,0
Q64820995,'team science',academic_only,0
Q110495845,'tech entrepreneurship',academic_only,0
Q2860371,'technical architecture',academic_only,1
Q1132530,'technical communication',academic_only,4
Q5352191,'technician',academic_only,94
Q11016,'technology',academic_only,765
Q1417293,'technology management',academic_only,3
Q7695672,'tectonic geomorphology',academic_only,0
Q107568706,'telecommunication operations',academic_only,0
Q418,'telecommunications',academic_only,53
Q1061219,'telecommunications engineering',academic_only,11
Q7696095,'telecommunications systems management',academic_only,0
Q485669,'telematics',academic_only,3
Q120269639,'television engineering',academic_only,0
Q2065951,'television studies',academic_only,2
Q105441814,'temperate rainforest ecology',academic_only,0
Q2565799,'tensometry',academic_only,0
Q631521,'teratology',academic_only,2
Q120969802,'terminology enrichment',academic_only,0
Q4455895,'terminology science',academic_only,1
Q3436765,'terotechnology',academic_only,0
Q137660079,'terrorism studies',academic_only,0
Q55227852,'textile archaeology',academic_only,0
Q1718437,'textile chemistry',academic_only,1
Q61433673,'textile conservation',academic_only,1
Q85806111,'textile management',academic_only,0
Q59202023,'textile research',academic_only,0
Q12227706,'textile science',academic_only,3
Q275456,'textual criticism',academic_only,9
Q13232341,'textual criticism of the New Testament',academic_only,3
Q620462,'thanatology',academic_only,0
Q61959057,'theater arts',academic_only,0
Q6031015,'theater arts education',academic_only,1
Q84831181,'theater design',academic_only,0
Q3620447,'theatre anthropology',academic_only,0
Q11635,'theatre art',academic_only,160
Q2416230,'theatre criticism',academic_only,1
Q910179,'theatre pedagogy',academic_only,1
Q109568007,'theatre performance studies',academic_only,0
Q960543,'theatre studies',academic_only,4
Q124610170,'thematic cartography',academic_only,2
Q107508911,'theological studies',academic_only,2
Q34178,'theology',academic_only,96
Q64687996,'theology and religious studies',academic_only,2
Q125145874,'theology of food',academic_only,0
Q110245486,'theoretical and computational chemistry',academic_only,3
Q64808940,'theoretical and computational methods',academic_only,0
Q124568661,'theoretical cartography',academic_only,0
Q7782365,'theoretical ecology',academic_only,1
Q351625,'theoretical linguistics',academic_only,1
Q833065,'theoretical mechanics',academic_only,4
Q7782373,'theoretical psychology',academic_only,1
Q110245453,'theory and design of materials',academic_only,0
Q844718,'theory of computation',academic_only,4
Q127374077,'theory of history',academic_only,7
Q921767,'theory of language',academic_only,2
Q21698871,'theory of machines',academic_only,0
Q2585592,'thermal engineering',academic_only,3
Q109676580,'thermobiology',academic_only,0
Q11473,'thermodynamics',academic_only,70
Q126078535,'thermology',academic_only,0
Q2964004,'thoracic surgery',academic_only,4
Q56350999,'thought',academic_only,12
Q3110778,'thracology',academic_only,1
Q107040808,'throat surgery',academic_only,0
Q105081275,'tidal flat ecology',academic_only,1
Q105081450,'tide pool ecology',academic_only,0
Q110617528,'timber engineering',academic_only,0
Q186027,'time geography',academic_only,0
Q11850042,'time series analysis',academic_only,7
Q113209158,'time series and spatial modelling',academic_only,2
Q7804835,'time-resolved spectroscopy',academic_only,1
Q1898664,'tobaccology',academic_only,0
Q3531650,'tonology',academic_only,1
Q120969822,'tools',academic_only,0
Q115161680,'topographic cartography',academic_only,0
Q120969811,'topographic data science',academic_only,0
Q134435,'topography',academic_only,14
Q55713991,'tourism and hospitality management',academic_only,0
Q1350203,'tourism geography',academic_only,1
Q15851294,'tourism management',academic_only,0
Q120969815,'tourism ontology',academic_only,0
Q119465881,'tourism planning',academic_only,0
Q113093764,'tourism resource appraisal',academic_only,0
Q976962,'tourism studies',academic_only,4
Q110105899,'traditional Chinese veterinary medicine',academic_only,0
Q7832334,'traditional ecological knowledge',academic_only,0
Q113191939,'traditional, complementary and integrative medicine',academic_only,5
Q109301444,'training engineering',academic_only,0
Q7833793,'transatlantic studies',academic_only,0
Q113561123,'transdiagnostic process',academic_only,0
Q125458750,'transgender archaeology',academic_only,0
Q17014367,'transgender studies',academic_only,1
Q2305545,'transgenesis',academic_only,0
Q845562,'transitional justice',academic_only,3
Q11704681,'translation and interpretation',academic_only,0
Q113784867,'translation into English',academic_only,3
Q501778,'translation studies',academic_only,5
Q64814363,'translation technology',academic_only,0
Q7834541,'translational bioinformatics',academic_only,0
Q2449515,'transnational history',academic_only,0
Q1049976,'transplantology',academic_only,1
Q114588918,'transport management',academic_only,0
Q2516517,'transport sciences',academic_only,20
Q775325,'transportation engineering',academic_only,10
Q125197414,'transportation safety administration',academic_only,0
Q113043173,'transportation, logistics and supply chains',academic_only,2
Q108304567,'tree island ecology',academic_only,0
Q110298471,'tree nutrition and physiology',academic_only,0
Q128995729,'trematodology',academic_only,0
Q7839940,'trial advocacy',academic_only,0
Q20098721,'tribochemistry',academic_only,0
Q193870,'tribology',academic_only,9
Q2143237,'trichology',academic_only,1
Q105279810,'trombone performance',academic_only,0
Q104019027,'tropical forest sciences',academic_only,0
Q3333930,'tropical meteorology',academic_only,2
Q105280408,'trumpet performance',academic_only,0
Q103964477,'tuba performance',academic_only,0
Q42170949,'tungustology',academic_only,0
Q10385492,'tupinology',academic_only,0
Q3991234,'typhlology',academic_only,4
Q113128717,'typological linguistics',academic_only,0
Q24841516,'ultrasonics',academic_only,0
Q13649246,'uncertainty',academic_only,17
Q104800917,'underground ecology',academic_only,2
Q120910087,'understandability',academic_only,0
Q637916,'universology',academic_only,0
Q2499930,'uralistics',academic_only,2
Q104777744,'urban affairs',academic_only,0
Q112947524,'urban analysis and development',academic_only,0
Q64808211,'urban and regional planning',academic_only,8
Q27977,'urban anthropology',academic_only,0
Q117304714,'urban biophysics',academic_only,0
Q113115902,'urban community development',academic_only,0
Q63100,'urban design',academic_only,17
Q385256,'urban economics',academic_only,1
Q120198045,'urban education',academic_only,0
Q11643670,'urban environmental engineering',academic_only,0
Q1569011,'urban history',academic_only,6
Q3143696,'urban hydraulics',academic_only,0
Q111327099,'urban hydrology',academic_only,0
Q28130265,'urban informatics',academic_only,0
Q69883,'urban planning',academic_only,118
Q23578769,'urban studies',academic_only,3
Q127388251,'uredinology',academic_only,0
Q105650,'urology',academic_only,12
Q97127105,'usable privacy and security',academic_only,0
Q11248500,'user experience design',academic_only,2
Q120969812,'user experiment',academic_only,0
Q120969818,'user interaction',academic_only,0
Q135707,'user interface design',academic_only,2
Q818362,'user modeling',academic_only,0
Q27133094,'vaccine development',academic_only,0
Q130798492,'vacuum physics',academic_only,0
Q63307393,'validated numerics',academic_only,0
Q104780631,'valley ecology',academic_only,2
Q4008379,'valuation',academic_only,14
Q138333181,'vascular biology',academic_only,0
Q31157641,'vase science',academic_only,1
Q48061040,'vegetation ecology',academic_only,0
Q3569610,'vehicular automation',academic_only,0
Q7919304,'velology',academic_only,0
Q108809697,'venomics',academic_only,0
Q7920412,'venture management',academic_only,0
Q124650805,'vermeology',academic_only,2
Q107217372,'vernal pool ecology',academic_only,0
Q15401579,'versology',academic_only,3
Q10818163,'vertebrate anatomy',academic_only,8
Q73403730,'vertebrate ecology',academic_only,4
Q106099091,'vertebrate embryology',academic_only,0
Q3634677,'vertebrate paleontology',academic_only,3
Q110245130,'veterinary anaesthesiology and intensive care',academic_only,0
Q110245169,'veterinary anatomy and physiology',academic_only,0
Q110245095,'veterinary bacteriology',academic_only,0
Q110245171,'veterinary diagnosis and diagnostics',academic_only,0
Q107428576,'veterinary hygiene',academic_only,0
Q170201,'veterinary medicine',academic_only,55
Q112114868,'veterinary microbiology',academic_only,0
Q111326847,'veterinary mycology',academic_only,0
Q113884077,'veterinary neurology',academic_only,0
Q9258064,'veterinary pharmacology',academic_only,0
Q7923729,'veterinary public health',academic_only,1
Q110245063,'veterinary science',academic_only,7
Q111326845,'veterinary urology',academic_only,0
Q137764047,'vexillosemiotics',academic_only,0
Q645938,'victimology',academic_only,2
Q131154259,'video game composition',academic_only,0
Q118489408,'video game research',academic_only,0
Q12996592,'video production',academic_only,3
Q105279242,'viola performance',academic_only,0
Q104733130,'violence prevention',academic_only,1
Q104998197,'violin performance',academic_only,1
Q118369303,'virolinguistics',academic_only,0
Q4112105,'virtual screening',academic_only,2
Q7936208,'vision science',academic_only,1
Q2746658,'visual anthropology',academic_only,1
Q1757598,'visual art education',academic_only,11
Q36649,'visual arts',academic_only,46
Q55659407,'visual arts and visual communication design',academic_only,0
Q1899679,'visual communication',academic_only,7
Q64800727,'visual communication design',academic_only,0
Q8317,'visual effects',academic_only,19
Q57205841,'visual ethnography',academic_only,0
Q4110914,'visual journalism',academic_only,0
Q110793597,'vocabulary instruction',academic_only,0
Q105245071,'vocal performance',academic_only,2
Q105664001,'vocational agriculture',academic_only,0
Q129260008,'vocational psychology',academic_only,0
Q87189890,'voice synthesis',academic_only,0
Q102904,'volcanology',academic_only,1
Q1367522,'war studies',academic_only,3
Q180388,'waste management',academic_only,62
Q83283234,'waste management industry',academic_only,2
Q106372193,'water resources engineering and management',academic_only,0
Q110968692,'watershed hydrology',academic_only,0
Q4387041,'watershed management',academic_only,1
Q105277236,'watershed science',academic_only,1
Q138447910,'wealthology',academic_only,0
Q106961278,'weapons and systems engineering',academic_only,0
Q124377615,'web cartography',academic_only,2
Q1196135,'web engineering',academic_only,0
Q124605925,'web map design',academic_only,0
Q11594373,'welfare studies',academic_only,0
Q135238310,'wetland archaeology',academic_only,0
Q7990118,'wetland conservation',academic_only,2
Q104200566,'wetland ecology',academic_only,5
Q21450407,'wiki studies',academic_only,0
Q1772875,'wildlife biology',academic_only,2
Q766328,'wildlife conservation',academic_only,11
Q99303595,'wildlife ecology',academic_only,0
Q8001344,'wildlife forensic science',academic_only,0
Q106151920,'wildlife recovery',academic_only,0
Q105575936,'wildlife resources',academic_only,0
Q249,'wireless communication',academic_only,16
Q8031191,"women's health",academic_only,5
Q1279400,"women's history",academic_only,21
Q35069,"women's studies",academic_only,4
Q17345318,"women's writing",academic_only,0
Q137324235,'women’s and gender studies',academic_only,0
Q110298430,'wood fibre processing',academic_only,0
Q1609891,'wood processing',academic_only,5
Q105596644,'wood science',academic_only,0
Q1504881,'wood technology',academic_only,0
Q3307703,'word processing',academic_only,0
Q64945944,'work & organisational psychology',academic_only,0
Q8034614,'work design',academic_only,0
Q628843,'work physiology',academic_only,0
Q96415517,'work-integrated learning',academic_only,0
Q2072240,'workforce planning',academic_only,0
Q8034856,'workforce sciences',academic_only,1
Q113077260,'workplace wellbeing and quality of working life',academic_only,0
Q136304713,'world cartography',academic_only,0
Q6457238,'world history',academic_only,3
Q134369650,'world law',academic_only,0
Q113534285,'writing for children and young adults',academic_only,0
Q104248068,'writing instruction',academic_only,0
Q105550293,'xeric ecology',academic_only,0
Q1233720,'young adult literature',academic_only,22
Q116255688,'youth counseling',academic_only,0
Q1711291,'youth studies',academic_only,2
Q4024129,'zemiology',academic_only,0
Q131581772,'zenology',academic_only,0
Q431,'zoology',academic_only,60
Q21201317,'zoology in Armenia',academic_only,0
Q2755197,'zoomusicology',academic_only,0
Q97200241,'zoonotic virology',academic_only,0
Q10861331,'zoopsychology',academic_only,3
Q106595016,'American Indian law',academic_field,0
Q4806809,'Asian studies',academic_field,9
Q47011897,'Black Loch Crannog',academic_field,0
Q4090659,'Bulgarian studies',academic_field,1
Q5060376,'Central Asian studies',academic_field,0
Q120969801,'Claims',academic_field,0
Q5145857,'Collaborative software development model',academic_field,0
Q120969791,'Computational folkloristics',academic_field,0
Q131289096,'Computer technology',academic_field,0
Q120910082,'Cultural heritage access',academic_field,0
Q59068,'Czech studies',academic_field,1
Q120910095,'DEO',academic_field,0
Q120969808,'DL reasoners',academic_field,0
Q840067,'Defeasible reasoning',academic_field,0
Q120910091,'Description logic programs',academic_field,0
Q120910080,'Discourse relations',academic_field,0
Q120969788,'Document similarity',academic_field,0
Q8008,'Earth science',academic_field,35
Q162817,'East Asian studies',academic_field,9
Q120969781,'Factoid question answering',academic_field,0
Q120969816,'Financial Transparency System',academic_field,0
Q1453477,'Freebase',academic_field,2
Q105233699,'French horn performance',academic_field,0
Q120969786,'Full-Network embedding',academic_field,0
Q120910086,'Geospatial semantics',academic_field,0
Q5593683,'Grammatical Framework',academic_field,0
Q12310624,'Greenlandic and Arctic Studies',academic_field,0
Q29980364,'Hebrew Bible studies',academic_field,0
Q1661989,'Industry 4.0',academic_field,6
Q135050458,'Intersectionality Studies',academic_field,0
Q1367176,'Iranian studies',academic_field,1
Q843909,'Islamic studies',academic_field,21
Q3155376,'Islamology',academic_field,0
Q3745495,'Italian philology',academic_field,0
Q120969700,'Knowledge base generation',academic_field,0
Q120969776,'Knowledge patterns',academic_field,0
Q120910097,'Legal Semantic Web',academic_field,0
Q120969826,'Legal knowledge modeling',academic_field,0
Q120969814,'Linguistic data',academic_field,0
Q98925312,'Link prediction',academic_field,0
Q120910088,'Link prediction and discovery',academic_field,0
Q120910101,'Linked Data assessment',academic_field,0
Q722609,'MARC standards',academic_field,6
