pleiades_id,place_label,place_type,min_date,max_date,geonames_id,geonames_label,geonames_feature_code,wikidata_qid,wikidata_label,wikidata_latitude,wikidata_longitude,tgn_id,tgn_label,tgn_latitude,tgn_longitude,has_wikidata_match,has_tgn_match,has_temporal_signal,is_fully_triangulated,is_full_chain_wikidata_tgn
283602441,Hattusa,"settlement, archaeological-site",-2000,2100,9609567,,ANS,Q181007,Hattusa,40.019722222222,34.615277777778,,,,,true,false,true,true,false
283784631,Chillon,"settlement, settlement-modern",640,2100,2519497,Chillón,PPLA3,,,,,,,,,false,false,true,false,false
283784631,Chillon,"settlement, settlement-modern",640,2100,6357132,,ADM3,Q1631224,Chillón,38.796944444444,-4.8669444444444,,,,,true,false,true,true,false
283784632,Almaden,"settlement, settlement-modern",640,2100,2521938,Almadén,PPLA3,,,,,,,,,false,false,true,false,false
283784632,Almaden,"settlement, settlement-modern",640,2100,6357105,,ADM3,Q465085,Almadén,38.766666666667,-4.8166666666667,,,,,true,false,true,true,false
285412,Albulae/Praesidium Sufative,settlement,-30,2099,2507901,Aïn Temouchent,PPLA,Q49280481,Q49280481,35.2975,-1.1402777777778,,,,,true,false,true,true,false
285412,Albulae/Praesidium Sufative,settlement,-30,2099,2507901,Aïn Temouchent,PPLA,Q770504,Aïn Témouchent,35.304444444444,-1.14,,,,,true,false,true,true,false
285413,Altava,settlement,-30,640,2484846,Ouled Mimoun,PPL,Q2110236,Ouled Mimoun,34.9,-1.03333333,,,,,true,false,true,true,false
285501,Pomaria,settlement,-30,1923,2475687,Tlemcen,PPLA,Q185134,Tlemcen,34.882777777778,-1.3166666666667,,,,,true,false,true,true,false
285512,Rusaddir,"settlement, port",-330,300,2513947,Melilla,PPLA,Q23984135,Melilla,35.29369,-2.93833,,,,,true,false,true,true,false
286681704,Māri,"settlement, archaeological-site",-5500,2100,169859,Tall Ḩarīrī,HLL,Q21586625,Q21586625,34.5517,40.8883,,,,,true,false,true,true,false
286681704,Māri,"settlement, archaeological-site",-5500,2100,9204031,,RUIN,,,,,,,,,false,false,true,false,false
288089732,Jrvezh,settlement,300,2100,616721,,PPL,Q2006535,Jrvezh,40.185555555556,44.586944444444,,,,,true,false,true,true,false
29475,Arabia (region),"region, label",-720,1599,6957698,,RGN,,,,,,,,,false,false,true,false,false
29501,Bam,settlement,-1200,2000,141736,Bam,PPLA2,Q106636,Bam,29.106111111111,58.356944444444,,,,,true,false,true,true,false
29501,Bam,settlement,-1200,2000,7044013,,AREA,,,,,,,,,false,false,true,false,false
29501,Bam,settlement,-1200,2000,8181804,,FT,Q43277,Bam Citadel,29.116855555556,58.368475,,,,,true,false,true,true,false
29517,Carmania,region,-550,640,128233,Kermān,RGN,,,,,,,,,false,false,true,false,false
295245,Castellum Tingitanum,settlement,-30,640,2498611,Chlef,PPLA,Q849561,Chlef,36.164722222222,1.3316666666667,,,,,true,false,true,true,false
295276,Icosium,settlement,-550,2100,2507475,Algiers,ADM1,Q141026,Algiers Province,36.7,3.2166666666667,1000598,Algiers Province,36.7,3.2166666666667,true,true,true,true,true
295276,Icosium,settlement,-550,2100,2507480,Algiers,PPLC,Q3561,Algiers,36.776388888889,3.0586111111111,,,,,true,false,true,true,false
295276,Icosium,settlement,-550,2100,9847471,,PRT,Q23846119,Port of Algiers,36.766666666667,3.0666666666667,,,,,true,false,true,true,false
295279,Iol Caesarea,"settlement, port",-550,2100,2501440,Cherchell,PPL,,,,,,,,,false,false,true,false,false
295299,Lambdia,settlement,-30,640,2488835,Médéa,PPLA,Q1982137,Médéa,36.2675,2.75,,,,,true,false,true,true,false
295329,Rapidum,"settlement, fort",-30,640,2483991,Ruines de Rapidi,RUIN,,,,,,,,,false,false,true,false,false
295331,Rusguniae,settlement,-330,2100,2478141,Tamentfoust,PPL,Q3514786,Tamentfoust,36.8058,3.2301,,,,,true,false,true,true,false
295363,Tipasa,settlement,-550,640,2476028,Tipasa,PPLA,Q1328271,Tipasa in Mauretania,36.5919,2.44944,,,,,true,false,true,true,false
296101142,al-Ḥilla,settlement,-1200,2000,98227,,ADM1,Q59202,Babylon Governorate,32.616666666667,44.55,,,,,true,false,true,true,false
296101142,al-Ḥilla,settlement,-1200,2000,99347,,PPLA,Q243846,Hillah,32.483333333333,44.433333333333,,,,,true,false,true,true,false
29652,Macoraba,settlement,-1200,2000,104515,Mecca,PPLA,Q5806,Mecca,21.4225,39.826111111111,,,,,true,false,true,true,false
29677,Nabataea (region),region,,,7870014,,PPL,Q26134,Nabatieh,33.366666666667,35.483333333333,,,,,true,false,false,false,false
29678,Nad-i Ali/Zarang?,"ruin, settlement, archaeological-site",-3000,2099,1120985,Zaranj,PPLA,Q475802,Zaranj,30.96,61.86,,,,,true,false,true,true,false
29686,Niriz/Narezzash?,settlement,-550,640,122289,Neyrīz,PPLA2,Q888715,Neyriz,29.198888888889,54.327777777778,,,,,true,false,true,true,false
29713,Persicus Sinus/Erythr(ae)um Mare,water-open,-750,2100,235616,Persian Gulf,GULF,Q34675,Persian Gulf,26.0,52.0,,,,,true,false,true,true,false
29713,Persicus Sinus/Erythr(ae)um Mare,water-open,-750,2100,6915989,,GULF,Q26919326,Būshihr,27.0,51.0,,,,,true,false,true,true,false
29755,Shahristan/Zarang?,settlement,-330,1599,1120985,Zaranj,PPLA,Q475802,Zaranj,30.96,61.86,,,,,true,false,true,true,false
29756,Shiragan/Sirjan,settlement,300,640,114259,Sīrjān,PPL,Q605224,Sirjan,29.451388888889,55.680833333333,,,,,true,false,true,true,false
29756,Shiragan/Sirjan,settlement,300,640,66575,,ADM2,Q945465,Sirjan County,29.5,55.5,,,,,true,false,true,true,false
29762,[Siraf],settlement,-30,1599,113596,Bandar-e Ţāherī,PPL,Q168056,Bandar Siraf,27.665833333333,52.346111111111,,,,,true,false,true,true,false
29766,[Sohar],settlement,-30,640,286282,,PPLA,Q943270,Sohar,24.342,56.729888888889,,,,,true,false,true,true,false
29781,Tell-i Zohak/Pasa?/Bashiyan?,settlement,-5000,2000,134721,Fasa,PPLA2,Q721034,Fasa,28.93599,53.65052,,,,,true,false,true,true,false
29802,Veh Ardashir/[Bardasir]/[Govasir],settlement,-1200,2000,128234,Kerman,PPLA,Q171714,Kerman,30.291111111111,57.067777777778,,,,,true,false,true,true,false
29802,Veh Ardashir/[Bardasir]/[Govasir],settlement,-1200,2000,7103618,,PPL,,,,,,,,,false,false,true,false,false
29811,Yazd,settlement,-1200,2000,111822,Yazd,PPLA,Q182394,Yazd,31.897222222222,54.3675,,,,,true,false,true,true,false
29811,Yazd,settlement,-1200,2000,449725,,ADM2,Q1292178,Yazd County,31.883333333333,54.45,,,,,true,false,true,true,false
300354627,Areni,"settlement, cave",850,2100,10526317,Arp’a,STM,Q2015695,Arpa River,39.4685,44.947,,,,,true,false,true,true,false
300354627,Areni,"settlement, cave",850,2100,174984,Areni,PPL,Q207291,Areni,39.720833333333,45.183888888889,,,,,true,false,true,true,false
300354627,Areni,"settlement, cave",850,2100,389308,,PPL,,,,,,,,,false,false,true,false,false
300354630,Sabzevār,settlement,-1200,2000,118063,Sabzawār,PPL,Q765553,Sabzevar,36.2125,57.681944444444,,,,,true,false,true,true,false
300354630,Sabzevār,settlement,-1200,2000,449531,,ADM2,Q369235,Sabzevar County,36.2,57.583333333333,,,,,true,false,true,true,false
300354630,Sabzevār,settlement,-1200,2000,66924,,ADMD,,,,,,,,,false,false,true,false,false
300354631,al-Kuwait,settlement,1683,2000,285570,,PCLI,Q817,Kuwait,29.166667,47.6,,,,,true,false,true,true,false
300354631,al-Kuwait,settlement,1683,2000,285787,,PPLC,Q35178,Kuwait City,29.375,47.98,,,,,true,false,true,true,false
300583267,Theatrum Marcelli,"archaeological-site, theatre",-30,2100,6269263,,ANS,Q659138,Theatre of Marcellus,41.891911,12.479483,,,,,true,false,true,true,false
300960486,Goshavank,abbey,850,2100,11255480,Goshavank,MSTY,,,,,,,,,false,false,true,false,false
305039,Calama,settlement,-330,640,2495662,Guelma,PPLA,Q609871,Guelma,36.461944444444,7.4258333333333,,,,,true,false,true,true,false
305064,Cirta/Constantina,settlement,-330,640,10230151,Cirta,HTL,,,,,,,,,false,false,true,false,false
305064,Cirta/Constantina,settlement,-330,640,2501152,Constantine,PPLA,Q1093156,Cirta,36.3675,6.61194444,,,,,true,false,true,true,false
305064,Cirta/Constantina,settlement,-330,640,2501152,Constantine,PPLA,Q187346,Constantine,36.365,6.6147222222222,,,,,true,false,true,true,false
305068,Cuicul,"settlement, archaeological-site",-30,2100,12110470,Djémila,RUIN,,,,,,,,,false,false,true,false,false
305068,Cuicul,"settlement, archaeological-site",-30,2100,2499912,Djemila,PPL,Q457362,Djemila,36.32056,5.73667,,,,,true,false,true,true,false
305068,Cuicul,"settlement, archaeological-site",-30,2100,2501128,Ruines de Cuiculum,RUIN,,,,,,,,,false,false,true,false,false
305090,Hippo Regius,"settlement, port, archaeological-site",-330,640,2493847,Ruines d’Hippone,RUIN,Q858024,Hippo Regius,36.8825,7.75,,,,,true,false,true,true,false
305090,Hippo Regius,"settlement, port, archaeological-site",-330,640,2506999,Annaba,PPLA,Q45942,Annaba,36.9,7.7666666666667,,,,,true,false,true,true,false
305095,Igilgili,"settlement, port",-330,640,2492913,Jijel,PPLA,Q402726,Jijel,36.820555555556,5.7666666666667,,,,,true,false,true,true,false
305106,Mauretania,label,-330,640,8378518,,ADM1H,Q309272,Mauretania,32.06,-6.59179688,,,,,true,false,true,true,false
305150,Sigus,settlement,-330,640,2479596,Sigus,PPL,Q3483742,Sigus,36.116667,6.783333,,,,,true,false,true,true,false
305153,Sitifis,"settlement, archaeological-site",-30,2100,2481700,Sétif,PPLA,Q244004,Sétif,36.19,5.41,,,,,true,false,true,true,false
305165,Thibilis,settlement,-30,640,2498693,El Announa,RUIN,,,,,,,,,false,false,true,false,false
305166,Thubursicum Numidarum,settlement,-330,640,2491909,Ruines de Khemissa,RUIN,,,,,,,,,false,false,true,false,false
305624956,Trevinano,"settlement, settlement-modern",1700,2100,3165203,,PPL,Q1857365,Trevinano,42.821944444444,11.870277777778,,,,,true,false,true,true,false
308048142,Tell Qasile,settlement,-1200,2100,293349,,ANS,Q2690025,Tell Qasile,32.101372222222,34.794077777778,,,,,true,false,true,true,false
308085066,Ajanta Caves,"sanctuary, cave",1700,2100,1279179,Ajanta Caves,CAVE,Q184427,Ajanta Caves,20.55341667,75.70047222,,,,,true,false,true,true,false
314840,Abbir Cella(e),settlement,-330,1999,8435820,,PPLH,,,,,,,,,false,false,true,false,false
314841,Abbir Maius,settlement,-30,300,8435880,,PPLH,,,,,,,,,false,false,true,false,false
314842,Abitina(e),settlement,-330,640,8435884,,PPLH,,,,,,,,,false,false,true,false,false
314857,Agbia,settlement,-30,640,8378597,,ANS,,,,,,,,,false,false,true,false,false
314886,Aquilaria?,settlement,-330,300,2473716,El Haouaria,PPL,Q1324235,El Haouaria,37.05,11.01111111,,,,,true,false,true,true,false
314894,Aunobari,settlement,-330,640,10230200,Henchir Kern el Kebch,ANS,,,,,,,,,false,false,true,false,false
314908,Bisica Lucana,settlement,-30,640,8435798,,PPLH,,,,,,,,,false,false,true,false,false
314912,Bulla Regia,"settlement, archaeological-site",-330,1899,2472134,Bulla Regia,RUIN,Q1004205,Bulla Regia,36.558893,8.757016,,,,,true,false,true,true,false
314921,Carthago,"settlement, port",-750,2100,11109179,Carthage,ADM2,Q2940578,delegation of Carthage,36.859722222222,10.329722222222,,,,,true,false,true,true,false
314921,Carthago,"settlement, port",-750,2100,2468244,Carthage,RUIN,Q6343,Carthage,36.852558,10.323461,,,,,true,false,true,true,false
314921,Carthago,"settlement, port",-750,2100,2468245,Carthage,PPL,Q28151514,Carthage,36.855,10.330555555556,,,,,true,false,true,true,false
314927,*Chidibbia,settlement,-30,300,2473184,Slouguia,PPL,,,,,,,,,false,false,true,false,false
314936,Civitas Mizigitanorum,settlement,-30,300,2472909,Hennchir Aïne Babouch,RUIN,,,,,,,,,false,false,true,false,false
314940,Coreva,settlement,-330,640,8435809,,PPLH,,,,,,,,,false,false,true,false,false
314964,*Geumi,settlement,-30,640,8435801,,PPLH,,,,,,,,,false,false,true,false,false
314968,Gumis?,settlement,-30,640,2464953,Soliman,PPL,Q726858,Soliman,36.695126,10.491257,,,,,true,false,true,true,false
315036,Hermaia Akra/Mercurii Pr./Kalon Akroterion?,cape,-330,2100,2464554,Cape Bon,CAPE,Q849879,Cap Bon,37.068889,11.043056,1010518,Cap Bon,37.068889,11.043056,true,true,true,true,true
315038,Hippo Diarrhytus,settlement,-330,640,2472706,Bizerte,PPLA,Q189546,Bizerte,37.274444444444,9.8738888888889,,,,,true,false,true,true,false
315065,Madauros,settlement,-30,640,2489922,M’Daourouch,PPL,,,,,,,,,false,false,true,false,false
315072,Maxula,settlement,-330,640,2467815,Radès,PPL,Q27062,Radès,36.766666666667,10.283333333333,,,,,true,false,true,true,false
315074,Mediccera,settlement,-30,640,8435811,,PPLH,,,,,,,,,false,false,true,false,false
315084,Municipium Aurelium Commodianum/Thibiuca?,settlement,-30,640,8347338,,ANS,,,,,,,,,false,false,true,false,false
315085,Musti,settlement,-330,2099,8378598,,ANS,,,,,,,,,false,false,true,false,false
315097,Numluli,"settlement, archaeological-site",-30,640,8354530,,ANS,,,,,,,,,false,false,true,false,false
315119,Praedia Rufii Volusiani,villa,-30,640,11496940,Henchir et Tersass,RUIN,,,,,,,,,false,false,true,false,false
315121,Pupput,settlement,-330,640,8435810,,PPLH,,,,,,,,,false,false,true,false,false
315147,Segermes,settlement,-330,640,2586597,Segermes,PPL,,,,,,,,,false,false,true,false,false
315151,Siagu,settlement,-330,2099,2468125,Ksar ez Zit,RUIN,,,,,,,,,false,false,true,false,false
315152,Sicca Veneria,settlement,-330,640,2473634,El Kef,PPLA,Q27155,El Kef,36.166666666667,8.7,,,,,true,false,true,true,false
315174,Simitthu,settlement,-330,2100,2466919,Chemtou,RUIN,Q1493784,Chemtou,36.4919,8.57619,,,,,true,false,true,true,false
315180,Sustri,settlement,-330,640,8435883,,PPLH,,,,,,,,,false,false,true,false,false
315188,Tepelte,settlement,-30,640,2584335,Henchir Bel Aïet,RUIN,,,,,,,,,false,false,true,false,false
315191,Thabbora,settlement,-330,640,11496939,Thabbora,PPLH,,,,,,,,,false,false,true,false,false
315192,Thabraca,settlement,-330,640,2464871,Tabarka,PPL,Q986213,Tabarka,36.955,8.755,,,,,true,false,true,true,false
315206,Thigibba Bure,settlement,-330,640,8378596,,ANS,,,,,,,,,false,false,true,false,false
315209,Thimida Bure,settlement,-330,640,10230187,Kouch Batia,ANS,,,,,,,,,false,false,true,false,false
315219,Thuburbo Minus,settlement,-330,2100,11903967,Tebourba,ADM3,,,,,,,,,false,false,true,false,false
315219,Thuburbo Minus,settlement,-330,2100,2464858,Tebourba,PPL,Q3099155,Tebourba,36.829485,9.841089,,,,,true,false,true,true,false
315220,Thuburbo Maius,settlement,-330,2100,2468221,Henchir el Kasba,RUIN,Q1967945,Thuburbo Majus,36.4025,9.90306,,,,,true,false,true,true,false
315221,Thuburnica,settlement,-330,640,2584839,Thuburnica,RUIN,,,,,,,,,false,false,true,false,false
315223,Thugga/Tokai?,"settlement, archaeological-site",-330,2100,11049539,Dougga,PPL,,,,,,,,,false,false,true,false,false
315223,Thugga/Tokai?,"settlement, archaeological-site",-330,2100,11904208,Dougga,ADM3,Q131365491,Dougga,,,,,,,true,false,true,true,false
315223,Thugga/Tokai?,"settlement, archaeological-site",-330,2100,2471332,Dougga,RUIN,Q32378,Dougga,36.42333333,9.22027778,,,,,true,false,true,true,false
315228,Tichilla,settlement,-330,640,2464704,Testour,PPL,Q1250999,Testour,36.55,9.45,,,,,true,false,true,true,false
315230,Tubernuc,settlement,-330,640,8435881,,PPLH,,,,,,,,,false,false,true,false,false
315233,Tunes,settlement,-330,1599,2464470,Tunis,PPLC,Q3572,Tunis,36.800833333333,10.18,,,,,true,false,true,true,false
315241,Uccula,settlement,-330,640,8435807,,PPLH,,,,,,,,,false,false,true,false,false
315242,Uchi Maius,"settlement, archaeological-site",-330,640,2471586,Hennchir Douamis,RUIN,,,,,,,,,false,false,true,false,false
315247,Uthina,settlement,-30,1999,2464420,Uthina,RUIN,,,,,,,,,false,false,true,false,false
315248,Utica,"settlement, archaeological-site",-750,1999,2464204,Utica,ANS,Q166523,Utica,37.056527777778,10.062258333333,,,,,true,false,true,true,false
315251,Uzalis,settlement,-330,640,2473876,El Alia,PPL,Q3049704,El Alia,37.16666667,10.03333333,,,,,true,false,true,true,false
315256,*Vazari,settlement,-330,640,8435806,,PPLH,,,,,,,,,false,false,true,false,false
315264,Vina,settlement,-330,640,8435813,,PPLH,,,,,,,,,false,false,true,false,false
31748292,Makaravank',"church-2, architecturalcomplex, abbey",850,2100,11323672,Makaravank’,MSTY,,,,,,,,,false,false,true,false,false
31748292,Makaravank',"church-2, architecturalcomplex, abbey",850,2100,11323673,Makaravank’,ANS,,,,,,,,,false,false,true,false,false
318745558,Qasr Al-Kharanah,castle,632,2100,247596,Qaşr al Ḩarrānah,RUIN,Q537641,Qasr Kharana,31.728889,36.462778,,,,,true,false,true,true,false
321318358,Medinet Habu,temple-2,-1548,2100,8224862,,TMPL,,,,,,,,,false,false,true,false,false
321318358,Medinet Habu,temple-2,-1548,2100,9073432,,ANS,Q656040,Mortuary Temple of Ramesses III,25.71983333,32.60077778,,,,,true,false,true,true,false
321318358,Medinet Habu,temple-2,-1548,2100,9073432,,ANS,Q932622,Medinet Habu,25.719496,32.6012,,,,,true,false,true,true,false
322942899,Thermae Antoninianae,bath,-30,2100,8015033,,ANS,Q502098,Baths of Caracalla,41.880264,12.492764,,,,,true,false,true,true,false
324369908,Lake Stymphalia,lake,1700,2100,253165,Lake Stymphalia,LK,Q1251026,Lake Stymphalia,37.851111111111,22.461111111111,,,,,true,false,true,true,false
324631564,Khufu's ship,monument,-2670,2100,10278886,Khufu Ship,MUS,,,,,,,,,false,false,true,false,false
324653,Acholla,"settlement, archaeological-site",-330,640,2471920,Rass Bou Tria,PT,,,,,,,,,false,false,true,false,false
324653,Acholla,"settlement, archaeological-site",-330,640,8347323,,ANS,,,,,,,,,false,false,true,false,false
324665,Ammaedara,"settlement, archaeological-site",-30,640,8299658,,ANS,,,,,,,,,false,false,true,false,false
324666,Ammonos Balithonos Akra/Caput Vada,cape,-330,2099,2470051,Rass Kaboudia,CAPE,Q11944750,Rass Kaboudia,35.225211,11.158493,,,,,true,false,true,true,false
324669,Assuras,settlement,-330,640,2472831,Ruines de Zannfour,RUIN,,,,,,,,,false,false,true,false,false
324684,Capsa (Iustiniana),"settlement, settlement-modern",-330,2099,2468353,Gafsa,PPLA,Q466006,Gafsa,34.416666666667,8.7833333333333,7001075,Gafsa,34.416666666667,8.7833333333333,true,true,true,true,true
324689,Cercina,settlement,-330,640,2466981,Île Chergui,ISL,Q2361797,Chergui,34.735555555556,11.2075,,,,,true,false,true,true,false
324716,Hadrumetum/Iustinianopolis,"settlement, port",-330,2100,2464915,Sousse,PPLA,Q180717,Sousse,35.833333333333,10.633333333333,,,,,true,false,true,true,false
324774,Mactaris,settlement,-330,640,2469341,Maktar,PPL,Q1204373,Maktar,35.85,9.2,,,,,true,false,true,true,false
324803,Ruspina,settlement,-330,640,2473493,Monastir,PPLA,Q208715,Monastir,35.77799,10.82617,,,,,true,false,true,true,false
324816,Sufetula,"settlement, archaeological-site",-30,1599,2464979,Sbeitla,PPL,Q6471038,Sbeitla,35.229722222222,9.1294444444444,,,,,true,false,true,true,false
324822,Taparura,settlement,-330,1599,2467454,Sfax,PPLA,Q46325,Sfax,34.74,10.76,,,,,true,false,true,true,false
324825,Thaenae,"settlement, archaeological-site",-330,2099,2464564,Thyna,RUIN,,,,,,,,,false,false,true,false,false
324826,Thala,settlement,-330,640,2464794,Thala,ADM2,Q3519434,delegation of Thala,,,,,,,true,false,true,true,false
324826,Thala,settlement,-330,640,2464795,Thala,PPL,Q1975233,Thala,35.566666666667,8.6666666666667,,,,,true,false,true,true,false
324827,Thapsus,"settlement, amphitheatre, port, archaeological-site",-330,640,2464574,Thapsus,ANS,Q948682,Thapsus,35.625833333333,11.045,,,,,true,false,true,true,false
324828,Thelepte,settlement,-30,640,2464569,Thelepte,PPL,Q2063167,Thélepte,34.97583,8.59389,,,,,true,false,true,true,false
324831,Theveste,settlement,-330,640,2477461,Tébessa,PPLA,Q984575,Tébessa,35.4,8.1166666666667,,,,,true,false,true,true,false
324833,Thigibba?,unknown,-330,300,8354531,,ANS,,,,,,,,,false,false,true,false,false
324835,Thysdrus,settlement,-330,2100,2473654,El Jem,PPL,Q291012,El Djem,35.3,10.716666666667,,,,,true,false,true,true,false
324835,Thysdrus,settlement,-330,2100,2473655,El Djem,ADM2,Q12243798,delegation of El Jem,,,,,,,true,false,true,true,false
324843,Uzappa,settlement,-330,300,2473438,El Ksour,RUIN,,,,,,,,,false,false,true,false,false
324844,Uzita,settlement,-330,300,8435808,,PPLH,Q384431,Uzita,35.686993,10.753974,,,,,true,false,true,true,false
324848,Vazi Sarra,settlement,-30,640,8435805,,PPLH,,,,,,,,,false,false,true,false,false
324852,Zella,settlement,-30,640,2473572,Mahdia,PPLA,Q466054,Mahdia,35.504722222222,11.062222222222,,,,,true,false,true,true,false
