place_id,pleiades_id,wikidata_qid,label,place_type,latitude,longitude,bbox,min_date,max_date,description,pleiades_uri,created,modified
plc_599695861,599695861,Q238623,Pyramid of Menkaure,pyramid,29.9728781,31.128802,"31.128802, 29.9728781, 31.128802, 29.9728781",-2670,2100,The Pyramid of Menkaure is the smallest of the three main pyramids located on the Giza plateau. It marks the tomb of the fourth dynasty Egyptian Pharaoh Menkaure.,https://pleiades.stoa.org/places/599695861,2018-01-11T23:39:39Z,2020-08-21T02:16:35Z
plc_577587624,577587624,Q1478801,Pyramid of Unas,pyramid,29.8681961251,31.2149708867,"31.2146584, 29.8679228, 31.2152834, 29.8684695",-2670,2100,"A pyramid at Saqqara built for Unas, the final ruler of Egypt's Fifth Dynasty.",https://pleiades.stoa.org/places/577587624,2017-11-03T04:41:44Z,2020-08-19T20:39:07Z
plc_97711900,97711900,Q456939,Pyramids of Meroe,"tomb, cemetery",16.9372538617,33.7503469381,"33.747709, 16.933718, 33.7520708, 16.9398751",-1600,2100,The pyramid tombs of the kings of the Kushite kingdom.,https://pleiades.stoa.org/places/97711900,2026-01-26T18:26:06Z,2026-01-26T18:27:41Z
plc_246582,246582,Q12431,Pyrenaei (mountains),mountain,42.67,1.0,"1.0, 42.67, 1.0, 42.67",-330,2100,"The Pyrenees Mountains separate the Iberian Peninsula from the rest of continental Europe. The mountain ranges extends from the Bay of Biscay to Cap de Creus, for an extent of 491 km (305 miles).",https://pleiades.stoa.org/places/246582,2010-11-09T19:01:27Z,2016-08-19T13:10:20Z
plc_433061,433061,Q592987,Pyrgi,"sanctuary, temple-2, archaeological-site, settlement, port",42.0155261018,11.9626995307,"11.9587212, 42.0138658, 11.9650715, 42.0176904",-750,2100,"Pyrgi is an ancient Etruscan port city on the Tyrrhenian coast of Italy. A Roman colony was established at the site by 191 B.C. In 1964, the bilingual 'Pyrgi Plaques' were discovered during the course of excavations.",https://pleiades.stoa.org/places/433061,2018-06-08T00:11:26Z,2025-10-08T17:46:06Z
plc_570641,570641,Q16898922,Pyrgoi/Pyrgos,"settlement, settlement-modern",37.4118596,21.6917632,"21.6917632, 37.4118596, 21.6917632, 37.4118596",-750,2099,"An ancient settlement of Triphylia in the western Peloponnese, thought to have been located in the vicinity of the modern Greek village of Agios Elias in the municipality of Zacharo, some 36km south-southeast of the modern city of Pyrgos.",https://pleiades.stoa.org/places/570641,2024-02-05T19:18:21Z,2024-02-13T01:55:16Z
plc_570642,570642,Q21591279,Pyrrichos,"settlement, archaeological-site",36.654835,22.430878,"22.430878, 36.654835, 22.430878, 36.654835",-750,300,"An ancient city of the Peloponnesian Mani, located near the modern village of Kavalos/Pyrrhikhos.",https://pleiades.stoa.org/places/570642,2023-10-24T16:58:09Z,2023-10-24T19:19:51Z
plc_491705,491705,Q19639680,Pythion,"settlement, fort",40.054178715,22.2180586895,"22.2167167, 40.0532432, 22.2193689, 40.0549378",-550,300,"An ancient city, located on the western slope of Mount Olympos to the southwest of modern Pythion.",https://pleiades.stoa.org/places/491705,2024-04-18T20:54:53Z,2024-07-26T01:13:48Z
plc_109249,109249,Q1072945,Pîtres,"settlement, villa, bath",49.317793,1.222467,"1.222467, 49.317793, 1.222467, 49.317793",-30,2100,"An ancient place, cited: BAtlas 11 B3 Pîtres",https://pleiades.stoa.org/places/109249,2009-11-02T15:55:26Z,2025-10-28T01:16:46Z
plc_932478,932478,Q740104,Qalat al-Bahrain,"settlement, archaeological-site",26.2329434435,50.5206469167,"50.5180863, 26.2312876, 50.5237152, 26.2346078",-330,2100,"An ancient settlement with evidence of occupation stretching from 2300 BC to the sixteenth century AD, Qal'at al-Bahrain was once the capital of the Dilmun civilization. In 2005, it was listed as a UNESCO World Heritage Site.",https://pleiades.stoa.org/places/932478,2010-10-06T16:36:09Z,2025-01-12T16:14:19Z
plc_922704,922704,Q49004121,Qaleh Dukhtar,fort,28.9209741234,52.5300402614,"52.5292838, 28.9205998, 52.5306246, 28.9213032",-30,2100,"The so-called ""Maiden Castle"" is a large fortification built by Ardashir I in the early third century A.D. It is located about 8 kilometers to the north of Firuzabad in modern Iran. Despite the distance involved, it is listed as part of the ""cultural landscape of Bam"" in the 2004 UNESCO World Heritage List.",https://pleiades.stoa.org/places/922704,2010-10-06T16:29:46Z,2025-01-12T15:40:10Z
plc_318745558,318745558,Q537641,Qasr Al-Kharanah,castle,31.7289562169,36.4628485688,"36.4626407, 31.7287777, 36.4630581, 31.7291258",632,2100,"Early Islamic structure in Eastern Jordan, likely constructed before the eighth century CE. Though its outward appearance suggests a castle, it does not seem to have had any military function, and the structure's original purpose is unknown.",https://pleiades.stoa.org/places/318745558,2019-12-11T17:19:30Z,2025-01-23T15:59:24Z
plc_922706,922706,Q6397066,Qasr-i Abu Nasr/Seraz/Tirazzish?/Shiraz(zish)?,settlement,29.59048485,52.57565215,"52.5333333, 29.564303, 52.617971, 29.6166667",-1200,2000,"An ancient place, cited: BAtlas 94 C4 Qasr-i Abu Nasr/Seraz/Tirazzish?/Shiraz(zish)?",https://pleiades.stoa.org/places/922706,2025-10-16T12:40:48Z,2025-11-03T02:02:33Z
plc_932479,932479,Q12191403,Qatif,"settlement, port",26.612985,49.983804,"49.983804, 26.612985, 49.983804, 26.612985",-1200,2000,"An ancient place, cited: BAtlas 95 B3 Qatif",https://pleiades.stoa.org/places/932479,2010-10-06T16:36:11Z,2025-12-05T12:05:57Z
plc_412342122,412342122,Q630734,Qatna,"settlement, archaeological-site",34.8346712181,36.8663053869,"36.8595167, 34.8293401, 36.8725523, 34.8402686",-4000,2100,"A city in western Syria that was first settled in the Early Bronze Age III (ca. 2700-2600 BCE). In the Middle Bronze Age (2000-1600 BCE), it became a major trading center and the capital of a regional kingdom. In the Late Bronze Age, the city of Qatna became a vassal of first the Mitanni Kingdom, then the Neo-Hittite Empire, and Egypt. The city's acropolis was abandoned in the Late Bronze Age I, though the surrounding area remained inhabited. It was resettled in the 10th century BCE as part of the Aramaean kingdom of Hamath, but was sacked by the army of Sargon II in 720 and ultimately abandoned in the 6th century BCE.",https://pleiades.stoa.org/places/412342122,2018-07-06T15:32:14Z,2025-08-12T12:41:27Z
plc_423019,423019,Q1235515,Quintilii,villa,41.8303825154,12.5512657862,"12.5504365, 41.8294217, 12.5522659, 41.8308429",-30,2100,A suburban villa built by Sextus Quintilius Maximus and Sextus Quintilius Condianus (consuls in A.D. 151).,https://pleiades.stoa.org/places/423019,2020-06-15T16:29:17Z,2023-04-17T14:04:59Z
plc_125119394,125119394,Q207896,Quirinal Hill,hill,41.9,12.48333,"12.48333, 41.9, 12.48333, 41.9",-30,2100,"One of the hills of Rome, comprised of several smaller peaks. According to tradition its first inhabitants were Titus Tatius and the Sabines; during the Republic the hill was a mostly residential area.",https://pleiades.stoa.org/places/125119394,2018-02-09T02:52:50Z,2025-08-01T20:20:36Z
plc_229277206,229277206,Q187635,Qutb Minar,"mosque, architecturalcomplex",28.524401,77.1855011,"77.1855011, 28.524401, 77.1855011, 28.524401",1700,2100,The second tallest minar (73 m) in India after Minar-E-Fateh was built by Qutb-ud-din Aibak beginning in AD 1192. The monument is listed as a UNESCO World Heritage Site.,https://pleiades.stoa.org/places/229277206,2013-12-26T16:33:00Z,2024-07-14T01:02:10Z
plc_246588,246588,Q23993123,R(h)oda,"settlement, port",42.264882,3.173819,"3.169169, 42.262275, 3.178469, 42.267489",-550,640,A Greek trading settlement in northeastern Spain founded by the Rhodians.,https://pleiades.stoa.org/places/246588,2018-06-07T23:17:06Z,2024-05-13T03:36:47Z
plc_431124909,431124909,Q7322376,Rablê,settlement,34.4321487,36.5491417,"36.5491417, 34.4321487, 36.5491417, 34.4321487",-1000,2100,"A town mentioned in Neo-Assyrian sources; the modern site is Riblah, located ca. 35 km south of Ḥomṣ.",https://pleiades.stoa.org/places/431124909,2016-07-20T09:42:52Z,2018-01-31T15:49:26Z
plc_991348,991348,Q156789,Raetia,province,47.5,12.5,"10.0, 45.0, 15.0, 50.0",,,"An ancient place, cited: BAtlas 101 J2 Raetia",https://pleiades.stoa.org/places/991348,2010-07-05T12:57:45Z,2012-07-20T17:30:33Z
plc_963047542,963047542,Q311581,Ramesseum,temple-2,25.727799804,32.6102313793,"32.6084618, 25.7264317, 32.6119229, 25.7294508",-1548,2100,"The funerary temple of Ramesses II, built within the area known as the Ipet-isut, ""The Most Selected of Places"", along the Nile River.",https://pleiades.stoa.org/places/963047542,2026-02-09T22:06:58Z,2026-02-09T22:06:59Z
plc_197468,197468,Q252582,Ramista,station,46.405119,16.038348,"16.038348, 46.405119, 16.038348, 46.405119",-30,2100,"An ancient place, cited: BAtlas 20 D3 Ramista",https://pleiades.stoa.org/places/197468,2009-10-20T13:35:12Z,2025-07-22T14:48:52Z
plc_688015,688015,Q172343,Raphia,settlement,31.290688,34.242503,"34.225777, 31.283948, 34.259229, 31.297428",-720,1599,"An ancient place, cited: BAtlas 70 E3 Raphia",https://pleiades.stoa.org/places/688015,2009-09-17T12:34:04Z,2025-11-21T18:46:02Z
plc_668262,668262,Q21586784,Ras Ibn Hani,"settlement, archaeological-site",35.5874968336,35.7358547212,"35.7314663, 35.5855023, 35.7412403, 35.5914963",-2000,640,"Archaeological evidence on this cape on the northwest coast of the modern country of Syria demonstrates continuous human occupation from the Bronze Age through Byzantine times, down to the modern day.",https://pleiades.stoa.org/places/668262,2023-05-16T15:12:47Z,2023-05-16T16:09:59Z
plc_79651,79651,Q83065,Ratae,settlement,52.634738,-1.13538,"-1.1413, 52.634576, -1.12946, 52.6349",-30,2100,Ratae Corieltauvorum (modern Leicester) was a settlement in Britannia.,https://pleiades.stoa.org/places/79651,2018-06-07T23:13:50Z,2024-11-14T01:44:31Z
plc_138535,138535,Q953741,Rauranum,settlement,46.292399,0.114765,"0.114765, 46.292399, 0.114765, 46.292399",-30,2100,"An ancient place, cited: BAtlas 14 F2 Rauranum",https://pleiades.stoa.org/places/138535,2010-06-21T12:22:56Z,2024-09-28T02:50:04Z
plc_393480,393480,Q49280740,Ravenna,settlement,44.415718,12.196604,"12.196604, 44.415718, 12.196604, 44.415718",-550,640,A city of northern Adriatic Italy that served as the capital of the Western Roman Empire from A.D. 402 until 476.,https://pleiades.stoa.org/places/393480,2018-06-07T23:18:57Z,2025-08-10T13:36:54Z
plc_211425279,211425279,Q178373,Rašt,settlement,37.5,49.5,"49.0, 37.0, 50.0, 38.0",-2000,2000,A place from the TAVO Index,https://pleiades.stoa.org/places/211425279,2013-08-22T13:06:03Z,2014-01-11T16:23:53Z
plc_413283,413283,Q16267,Reate,settlement,42.403067,12.861183,"12.861183, 42.403067, 12.861183, 42.403067",-550,2100,Reate (modern Rieti) was a major Sabine center that came to be captured by Manius Curius Dentatus in late third century B.C.,https://pleiades.stoa.org/places/413283,2018-06-08T10:29:02Z,2025-08-13T01:20:49Z
plc_118929,118929,Q116875405,Reginum/Castra Regina,"defensive-wall, fort",49.0198074,12.09851225,"12.098239, 49.01948, 12.0987855, 49.0201348",-30,2100,Reginum/Castra Regina was a Roman military installation on the Danube established ca. A.D. 179 for Legio III Italica.,https://pleiades.stoa.org/places/118929,2018-06-08T00:47:22Z,2024-08-18T19:12:41Z
plc_383755,383755,Q49280743,Regium Lepidum,"settlement, amphitheatre",44.698137,10.630721,"10.630721, 44.698137, 10.630721, 44.698137",-30,2100,Regium Lepidum (modern Reggio Emilia) was founded by M. Aemilius Lepidus in either 187 or 175 B.C.,https://pleiades.stoa.org/places/383755,2018-06-08T00:19:19Z,2025-07-02T00:45:06Z
plc_79654,79654,Q3307700,Regulbium,"fort-2, fort",51.3791028853,1.19971331228,"1.1979465, 51.3785004, 1.2012651, 51.3797058",-30,640,Regulbium was a Roman 'Saxon Shore' fort.,https://pleiades.stoa.org/places/79654,2024-12-15T19:30:36Z,2024-12-15T21:20:20Z
plc_582866,582866,Q25113900,Retracted: Akropolis,unknown,37.875,23.625,"23.5, 37.75, 23.75, 38.0",-750,640,Doublet for https://pleiades.stoa.org/places/582866/,https://pleiades.stoa.org/places/582866,2010-11-10T21:28:15Z,2025-03-31T20:15:53Z
plc_903104,903104,Q636188,Rhaga(i)/Europos/Arsakia/Ray,settlement,35.594267,51.447163,"51.42669, 35.584692, 51.467636, 35.603842",-5000,2000,"Rhaga(i), now the city of Rey in Iran, was an important settlement of the Medes that declined after the Mongol invasions.",https://pleiades.stoa.org/places/903104,2025-12-03T19:26:36Z,2025-12-03T19:28:54Z
plc_580097,580097,Q1768553,Rhamnous,"settlement, archaeological-site, deme-attic",38.2192855389,24.026914752,"24.0256859, 38.2153777, 24.0280289, 38.2233183",-550,300,Rhamnous was an ancient settlement of Attica adjacent to the Euboean Strait and a coastal deme of the tribe Aiantis.,https://pleiades.stoa.org/places/580097,2024-03-01T00:29:42Z,2024-03-25T03:03:43Z
plc_452416,452416,Q49280742,Rhegion/Regium,settlement,38.109279,15.64393,"15.64393, 38.109279, 15.64393, 38.109279",-750,2100,"A site with settlement origins in the Bronze and Iron Ages, Rhegion was eventually colonized by Chalcis in either 743 or 730 BCE.",https://pleiades.stoa.org/places/452416,2022-05-23T18:32:59Z,2025-05-14T16:42:53Z
plc_688016,688016,Q238452,Rhinocolura,settlement,31.111755,33.796926,"33.796926, 31.111755, 33.796926, 31.111755",-3300,2100,"An ancient place, cited: BAtlas 70 D3 Rhinocolura",https://pleiades.stoa.org/places/688016,2018-06-08T11:35:16Z,2025-11-21T18:46:56Z
plc_590028,590028,Q200908,Rhithymna/Arsinoe,settlement,35.371092,24.472901,"24.472901, 35.371092, 24.472901, 35.371092",-550,1923,"An ancient place, cited: BAtlas 60 B2 Rhithymna/Arsinoe",https://pleiades.stoa.org/places/590028,2018-06-08T00:09:08Z,2025-01-16T04:10:45Z
plc_857297,857297,Q201101,Rhizaion,settlement,41.027808,40.5033,"40.497928, 41.023556, 40.508672, 41.03206",-1200,2000,"An ancient place, cited: BAtlas 87 F3 Rhizaion",https://pleiades.stoa.org/places/857297,2011-05-13T21:40:03Z,2024-10-08T13:27:38Z
plc_639078,639078,Q2148209,Rhodia(polis),settlement,36.3865346503,30.266697891,"30.2638377, 36.3856037, 30.26843, 36.3891148",-550,640,"An ancient place, cited: BAtlas 65 D5 Rhodia(polis)",https://pleiades.stoa.org/places/639078,2018-06-07T23:49:43Z,2023-04-15T02:30:21Z
plc_590031,590031,Q25117213,Rhodos (island),island,36.1791104437,27.9720762659,"27.683572, 35.876662, 28.2476283, 36.4582829",-750,2100,"The island of Rhodes has an area of some 1,400 square km and sits 18 km from the coast of Asia Minor. The island has been inhabited by humans since the Neolithic period.",https://pleiades.stoa.org/places/590031,2025-10-14T22:37:42Z,2025-12-03T22:28:46Z
plc_590030,590030,Q188731,Rhodos (settlement),settlement,36.443113,28.227611,"28.227611, 36.443113, 28.227611, 36.443113",-1200,2000,A settlement on the island of Rhodes.,https://pleiades.stoa.org/places/590030,2023-10-25T14:26:08Z,2026-01-08T04:02:47Z
plc_109278,109278,Q626976,Ribemont-sur-Ancre,"sanctuary, temple-2",49.9644719951,2.55394791309,"2.5525724, 49.963464, 2.5553804, 49.9656484",-330,2100,"Ribemont-sur-Ancre is the site of a Celtic and Gallo-Roman sanctuary located on the right bank of the Ancre river, a tributary of the Somme. Roger Agache discovered the site in 1962. The site is vast in its area, covering some 80 ha.",https://pleiades.stoa.org/places/109278,2009-11-02T15:55:52Z,2023-02-14T15:51:09Z
plc_109279,109279,Q20969315,Ricciacum (or Ricciacus),"settlement, vicus",49.5382311,6.2559389,"6.2559389, 49.5382311, 6.2559389, 49.5382311",-30,2100,"An ancient settlement and road station of the Treveri, located at modern Dalheim in Luxembourg.",https://pleiades.stoa.org/places/109279,2009-11-02T15:55:53Z,2024-03-12T09:50:06Z
plc_383758,383758,Q30029299,Ricina,station,44.361906,9.143844,"9.143844, 44.361906, 9.143844, 44.361906",300,2100,"A Roman road station along the Via Aemilia Scauri on the Mediterranean coast of Italy, thought to have been located in the vicinty of modern Recco.",https://pleiades.stoa.org/places/383758,2010-11-15T17:58:33Z,2025-05-25T17:14:04Z
plc_69557,69557,Q179313,Riduna (island),island,49.7174446097,-2.1985218067,"-2.2344302, 49.7011938, -2.159079, 49.7327838",1700,2100,The northernmost of the Channel Islands.,https://pleiades.stoa.org/places/69557,2009-10-30T22:28:37Z,2025-07-30T16:22:59Z
plc_109281,109281,Q32253107,Rigomagus,"settlement, fort",50.578849,7.226988,"7.226988, 50.578849, 7.226988, 50.578849",-30,640,Rigomagus (Remagen) was the site of a Roman fort built west of the Rhine.,https://pleiades.stoa.org/places/109281,2009-11-02T15:55:55Z,2024-07-14T00:59:09Z
plc_99028,99028,Q506745,Rijswijk,villa,52.0309184168,4.32674114602,"4.3264945, 52.0308244, 4.3270003, 52.0310037",-30,2100,"An ancient place, cited: BAtlas 10 A4 Rijswijk",https://pleiades.stoa.org/places/99028,2025-11-20T19:15:04Z,2025-11-20T19:15:50Z
plc_442744,442744,Q30029380,Ripacandida,"settlement, settlement-modern",40.91237315,15.7252081,"15.7247832, 40.9117813, 15.725633, 40.912965",-750,2100,"An ancient place, cited: BAtlas 45 C3 Ripacandida",https://pleiades.stoa.org/places/442744,2010-11-11T20:43:07Z,2025-12-25T16:12:06Z
plc_207392,207392,Q288536,Rittium,fort,45.066373,20.321621,"20.321621, 45.066373, 20.321621, 45.066373",-30,640,"An ancient place, cited: BAtlas 21 C4 Rittium",https://pleiades.stoa.org/places/207392,2009-10-20T14:00:39Z,2024-07-09T17:35:48Z
plc_167885,167885,Q702225,Rodumna,settlement,46.039132,4.071772,"4.071772, 46.039132, 4.071772, 46.039132",-330,2100,"An ancient place, cited: BAtlas 17 C1 Rodumna",https://pleiades.stoa.org/places/167885,2010-06-23T12:18:46Z,2017-10-11T01:04:09Z
plc_689046103,689046103,Q30029535,Roiate,"settlement, settlement-modern",41.872322,13.067291,"13.067291, 41.872322, 13.067291, 41.872322",1700,2100,A fortified pre-Roman center connected with the Aequi. The ancient name of the site is unknown.,https://pleiades.stoa.org/places/689046103,2014-11-16T21:54:08Z,2025-08-14T23:49:06Z
plc_423025,423025,Q220,Roma,"urban, settlement",41.8899092486,12.4917355003,"11.8932823, 40.2859079, 15.3155234, 43.7892424",-750,2100,The capital of the Roman Republic and Empire.,https://pleiades.stoa.org/places/423025,2025-03-19T13:40:12Z,2026-02-14T02:46:07Z
plc_773761100,773761100,Q1435551,Roman Agora of Athens,"plaza, archaeological-site, architecturalcomplex, agora",37.9742885428,23.7263471947,"23.7254307, 37.9739133, 23.7273009, 37.9746858",-30,2100,The Roman agora at Athens is located to the north of the Acropolis and to the east of the ancient Agora.,https://pleiades.stoa.org/places/773761100,2024-02-23T23:01:21Z,2024-02-26T03:43:15Z
plc_118731,118731,Q2966,Roman Heidelberg,settlement,49.413509,8.681124,"8.681124, 49.413509, 8.681124, 49.413509",-30,2100,"A complex of Roman military structures was established and upgraded between the first and third centuries CE on the banks of the Neckar River in Germany where modern Heidelberg now stands. Forts, bridges, roads, and manufacturing facilities with attendant burials and inscriptions have been excavated.",https://pleiades.stoa.org/places/118731,2018-04-18T12:37:20Z,2025-02-09T02:12:43Z
plc_658246004,658246004,Q94896241,Roman Theater of Minturnae,theatre,41.2425122571,13.7684925371,"13.7680117, 41.2422514, 13.7689102, 41.2427395",-30,2100,"A theater constructed in Minturnae under Augustus or Tiberius, and further embellished under Hadrian.",https://pleiades.stoa.org/places/658246004,2016-06-24T20:32:39Z,2025-10-03T13:16:40Z
plc_462435,462435,Q505617,Roman Villa and Medieval Settlement at Piazza Armerina,"settlement, villa",37.364722,14.334722,"14.334722, 37.364722, 14.334722, 37.364722",-30,2100,"The so-called ""Villa Romana del Casale"" (of Roman date) and the nearby settlement of Piazza Armerina, which seems to have been occupied by survivors from the villa site after it was destroyed in an earthquake in the early middle ages. The villa is listed as a UNESCO World Heritage Site, in part because of its famous mosaics.",https://pleiades.stoa.org/places/462435,2010-11-11T15:13:51Z,2021-12-18T00:44:11Z
plc_109456,109456,Q49292871,Roman Villa at Welschbillig,villa,49.8529776865,6.56870966121,"6.56842832241, 49.852897, 6.568991, 49.8530583731",300,2100,This extensive villa (ancient name unknown) was located at modern Welschbillig in Germany (in the ancient territory of the Treveri).,https://pleiades.stoa.org/places/109456,2009-11-02T15:59:02Z,2016-02-03T23:46:25Z
plc_540685097,540685097,Q2844406,Roman amphitheater of Catania,amphitheatre,37.5073996855,15.0854397318,"15.0850828, 37.5072753, 15.0857927, 37.507541",-30,2100,The Roman amphitheater of Catania is the largest known ancient amphitheater in Sicily. Its external dimensions measure ca. 125 x 105 meters. It likely dates to the second century.,https://pleiades.stoa.org/places/540685097,2018-04-27T16:26:42Z,2024-07-04T12:45:04Z
plc_353133530,353133530,Q2746482,Roman amphitheater of Col. Tarraco,amphitheatre,41.1144501832,1.25877627843,"1.2580952, 41.1139405, 1.2595359, 41.1149683",-30,2100,A Roman amphitheater in Tarragona built in the first century A.D. The structure was renovated under Elagabalus.,https://pleiades.stoa.org/places/353133530,2016-06-30T20:57:44Z,2023-11-09T17:34:13Z
plc_556854756,556854756,Q648075,Roman amphitheater of Italica,amphitheatre,37.443859345,-6.04679341692,"-6.0476574, 37.443245, -6.0458601, 37.4444311",-30,2100,"The amphitheater of Italica, built in the second century A.D., was one of the largest in the Roman world and could accommodate an estimated 25,000 spectators.",https://pleiades.stoa.org/places/556854756,2017-02-24T16:56:46Z,2025-04-14T13:40:40Z
plc_12766857,12766857,Q1617215,Roman theater at Benevento,theatre,41.1306018144,14.771702582,"14.7710942, 41.130155, 14.7722976, 41.1312221",-30,2100,A Roman theater of the second century A.D. constructed during the reign of Hadrian.,https://pleiades.stoa.org/places/12766857,2016-06-24T20:35:06Z,2025-01-08T00:59:28Z
plc_418202453,418202453,Q55164614,Roman theater at Iguvium,theatre,43.3518345714,12.5725471757,"12.5721829, 43.3516213, 12.5729962, 43.3521441",-30,2100,The Roman theater at Iguvium is located within the Guastuglia archaeological area and dates to the late republican period. Sear (2004) notes several important architectural innovations evident in the theater's construction.,https://pleiades.stoa.org/places/418202453,2018-06-07T13:57:43Z,2024-06-11T09:08:14Z
plc_433048,433048,Q30029101,Roman villa at Positano,villa,40.628479,14.486888,"14.486888, 40.628479, 14.486888, 40.628479",-30,2100,"An opulent Roman villa maritima destroyed by the A.D. 79 eruption of Vesuvius. The remains of an opulent and well-decorated Roman villa have been known at Positano since at least 1758 when ruins were discovered during work on the bell tower of the church of S. Maria Assunta. Karl Weber conducted excavations there in the same year. Modern work, begun in 1999, has stabilized and consolidated the site.",https://pleiades.stoa.org/places/433048,2019-09-18T10:16:33Z,2019-09-18T13:48:25Z
plc_216958,216958,Q7363368,Romula/Malva,settlement,44.1742125,24.3972065,"24.39414, 44.172611, 24.400273, 44.175814",-30,640,"An ancient place, cited: BAtlas 22 B4 Romula/Malva",https://pleiades.stoa.org/places/216958,2009-10-20T14:25:50Z,2017-08-09T13:30:18Z
plc_148171,148171,Q31393669,Roque-de-Viou,"fortified-settlement, settlement",43.7979249168,4.22426477971,"4.222877, 43.7962696, 4.2257662, 43.7994164",-1000,2100,"Roque-de-Viou was an oppidum located in the Vaunage valley. Occupational evidence shows the site was in use between 700 BC and 600 BC, 350 BC and 300 BC and around 50 BC.",https://pleiades.stoa.org/places/148171,2009-11-01T16:52:57Z,2025-06-23T19:43:00Z
plc_452421,452421,Q30029607,Roscianum,settlement,39.576395,16.634153,"16.634153, 39.576395, 16.634153, 39.576395",-30,640,"An ancient place, cited: BAtlas 46 E2 Roscianum",https://pleiades.stoa.org/places/452421,2010-10-04T18:06:09Z,2026-01-26T22:39:05Z
plc_109287,109287,Q30974,Rotomagus,settlement,49.440841,1.096451,"1.094981, 49.440223, 1.097921, 49.441459",-30,2100,"An ancient place, cited: BAtlas 11 B3 Rotomagus",https://pleiades.stoa.org/places/109287,2009-11-02T15:56:02Z,2025-10-28T08:18:52Z
plc_138544,138544,Q650136,Royat,settlement,45.764539,3.049775,"3.049775, 45.764539, 3.049775, 45.764539",-30,2100,"An ancient place, cited: BAtlas 14 I3 Royat",https://pleiades.stoa.org/places/138544,2010-06-21T12:23:06Z,2022-10-19T16:22:30Z
plc_433070,433070,Q30029179,Rufrae,settlement,41.376142,14.078067,"14.078067, 41.376142, 14.078067, 41.376142",-330,2100,A Samnite settlement at the margins of Campania.,https://pleiades.stoa.org/places/433070,2010-11-11T23:28:46Z,2023-10-08T00:59:10Z
plc_109292,109292,Q21764648,Rumst,settlement,51.078086,4.423279,"4.423279, 51.078086, 4.423279, 51.078086",-30,2100,"An ancient place, cited: BAtlas 11 E1 Rumst",https://pleiades.stoa.org/places/109292,2009-11-02T15:56:08Z,2023-10-31T19:22:14Z
plc_285512,285512,Q23984135,Rusaddir,"settlement, port",35.2922015,-2.938778,"-2.939509, 35.292135, -2.938047, 35.292268",-330,300,"An ancient place, cited: BAtlas 29 C1 Rusaddir",https://pleiades.stoa.org/places/285512,2010-09-24T20:27:10Z,2022-05-17T00:00:26Z
plc_413288,413288,Q2860778,Rusellae,"settlement, archaeological-site",42.8277225058,11.1599991277,"11.1571741, 42.8241095, 11.1649606, 42.8316106",-750,2100,"An Etruscan city captured by Rome in 294 B.C., Rusellae's >2 mile circuit of megalithic walls represent an important early instance of stone fortification walling in the Italian peninsula.",https://pleiades.stoa.org/places/413288,2018-06-07T23:30:47Z,2025-08-13T01:22:09Z
plc_295331,295331,Q3514786,Rusguniae,settlement,36.7990945,3.2378935,"3.231468, 36.789704, 3.244319, 36.808485",-330,2100,"An ancient place, cited: BAtlas 30 F3 Rusguniae",https://pleiades.stoa.org/places/295331,2010-09-24T21:01:59Z,2024-01-27T16:03:06Z
plc_324803,324803,Q208715,Ruspina,settlement,35.7742245,10.8291825,"10.828688, 35.773644, 10.829677, 35.774805",-330,640,"An ancient place, cited: BAtlas 33 G1 Ruspina",https://pleiades.stoa.org/places/324803,2018-06-07T21:16:36Z,2025-05-05T18:24:39Z
plc_79664,79664,Q2607619,Rutupiae,fort-2,51.2935415462,1.33232340506,"1.3300059, 51.291424, 1.3339521, 51.2945119",-30,640,The Roman fort at Rutupiae was erected at the location where the Claudian landings took place in A.D. 43.,https://pleiades.stoa.org/places/79664,2024-12-15T19:34:37Z,2025-04-23T16:16:06Z
plc_423052,423052,Q231699,S. Paulus,"church-2, basilica, church",41.8586948397,12.4768467912,"12.4758355, 41.8582444, 12.4778227, 41.8591212",-30,2100,"One of Rome's four major papal basilicae, S. Paulus was founded by Constantine I in the early fourth century A.D. and expanded by Valentinian I in the 370s. The basilica, with many renovations, repairs, and improvements, stood until the 19th century, when it was destroyed in a fire. The reconstructed basilica only generally resembles the original structure.",https://pleiades.stoa.org/places/423052,2010-11-10T22:34:10Z,2025-08-15T10:59:10Z
plc_433099,433099,Q2425141,S. Vincenzo al Volturno,settlement,41.649335,14.086584,"14.086584, 41.649335, 14.086584, 41.649335",-330,2100,"S. Vincenzo al Volturno is a multi-period settlement. In pre-Roman times a phase of Samnite occupation has been identified. By the fifth century A.D. the site was occupied by a large agricultural estate (villa) that was abandoned in the later fifth century, only to be replaced by a Christian church.",https://pleiades.stoa.org/places/433099,2010-11-11T23:29:12Z,2020-11-24T15:25:32Z
plc_109298,109298,Q1724,Saarbrücken,"settlement, archaeological-site",49.2238242202,7.02416851817,"7.0235188, 49.2233783, 7.0247134, 49.2242617",-30,2100,"An ancient place, cited: BAtlas 11 H3 Saarbrücken",https://pleiades.stoa.org/places/109298,2009-11-02T15:56:12Z,2023-11-13T21:25:53Z
