periodo_ark,label,start_year,end_year,qid,source,authority,broader_periods,narrower_periods,spatial_coverage
http://n2t.net/ark:/99152/p0qkjhbf8k8,Oakalla,-3150,-2650,,From Circleville to Toyah: comments on Central Texas chronology | Elton Prewitt,http://n2t.net/ark:/99152/p0qkjhb,http://n2t.net/ark:/99152/p0qkjhbpd2d,,Central Texas | Texas
http://n2t.net/ark:/99152/p0f65r2wkwc,EB II,-3099,-2649,,"Life in biblical Israel | Stager, Lawrence E. | King, Philip J.",http://n2t.net/ark:/99152/p0f65r2,,,Levant | Lebanon | Jordan | Turkey | Israel | Cyprus | Syria | Egypt
http://n2t.net/ark:/99152/p0fk6s4bh6s,Early Bronze II,-3099,-2649,,Chronologies in old world archaeology | Robert W. Ehrich,http://n2t.net/ark:/99152/p0fk6s4,,,
http://n2t.net/ark:/99152/p05krdx2s4g,Early Helladic I,-3099,-2649,,"Sandy Pylos : an archaeological history from Nestor to Navarino | Davis, Jack L. | Alcock, Susan E.",http://n2t.net/ark:/99152/p05krdx,,,ancient Pylos | Messenia
http://n2t.net/ark:/99152/p0bw9m8p6nf,Oakalla Phase,-3049,-2649,,Cultural chronology in Central Texas | Elton Prewitt,http://n2t.net/ark:/99152/p0bw9m8,http://n2t.net/ark:/99152/p0bw9m85g3f,,Central Texas | Texas
http://n2t.net/ark:/99152/p0cp447dmgg,Early Dynastic Period,-2919,-2648,,"The art of ancient Egypt | Robins, Gay.",http://n2t.net/ark:/99152/p0cp447,,,Ancient Egypt | Egypt
http://n2t.net/ark:/99152/p0qhb6685qn,Neolithic,-4000,-2601,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Britain
http://n2t.net/ark:/99152/p0wctqtc2f6,bošácká skupina,-3000,-2601,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqtfn33,,Czech Republic
http://n2t.net/ark:/99152/p0qhb665959,Late Neolithic,-2900,-2601,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Britain
http://n2t.net/ark:/99152/p03wskdh9h2,Ubaid-Early Dynastic II Mesopotamia (5500-2600 BC),-5500,-2600,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,Mesopotamia | Iraq | Turkey | Iran | Syria
http://n2t.net/ark:/99152/p0m64td4dcx,"Early Bronze Age, Early",-3100,-2600,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdcj4g,,Northern Mesopotamia | Syria | Iraq
http://n2t.net/ark:/99152/p0r8d9cdm59,Grubekeramisk kultur,-2900,-2600,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p0r8d9c3b57,Ældre Enkeltgravskultur,-2800,-2600,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p0m64td7xqg,"Bronze Age, Early Dynastic II",-2750,-2600,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64td2tp9,,Southern Mesopotamia | Kuwait | Iraq
http://n2t.net/ark:/99152/p0ckt9xg6zz,EB II,-3199,-2599,,Levantine Chronology | Ilan Sharon | Sveta Matskevich,http://n2t.net/ark:/99152/p0ckt9x,http://n2t.net/ark:/99152/p0ckt9xfs6n,,Levant
http://n2t.net/ark:/99152/p0bd664nvzc,Early Dynastic,-3099,-2599,,"Egypt, Greece and Rome | Freeman, Charles.",http://n2t.net/ark:/99152/p0bd664,,,Egypt
http://n2t.net/ark:/99152/p047fhm8h4n,Early Dynastic II,-2749,-2599,,"The royal city of Susa : ancient Near Eastern treasures in the Louvre | Musée du Louvre. | Harper, Prudence Oliver. | Aruz, Joan. | Metropolitan Museum of Art (New York, N.Y.) | Tallon, Françoise.",http://n2t.net/ark:/99152/p047fhm,,,Mesopotamia | Turkey | Iraq | Iran
http://n2t.net/ark:/99152/p08m57hv8mb,Early Dynastic II,-2699,-2599,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,southern Mesopotamia | Iraq | Mesopotamia | Kuwait
http://n2t.net/ark:/99152/p0qn5vqgrpf,Phase 1,-2699,-2599,,"Results, Limits, and Potential: Burial practices and Early Bronze Age societies in the Oman Peninsula | Méry, Sophie",http://n2t.net/ark:/99152/p0qn5vq,http://n2t.net/ark:/99152/p0qn5vqncm4,,Hili | United Arab Emirates
http://n2t.net/ark:/99152/p08m57h6f2n,Haftavan Period VIII,-2599,-2599,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,"Haftavan Tepe, Iran | Iran"
http://n2t.net/ark:/99152/p06c6g3gbs7,"Third dynasty, ca. 2649-2575 B.C",-2648,-2574,,Library of Congress Subject Headings | Library of Congress |,http://n2t.net/ark:/99152/p06c6g3,,,Egypt
http://n2t.net/ark:/99152/p0j5frxkb96,Early Dynastic IIIa,-2649,-2549,,"Ur 'of the Chaldees' : a revised and updated edition of Sir Leonard Woolley's Excavations at Ur | Woolley, Leonard, 1880-1960. | Moorey, P. R. S. (Peter Roger Stuart), 1937-",http://n2t.net/ark:/99152/p0j5frx,,,Mesopotamia | Iran | Iraq
http://n2t.net/ark:/99152/p0qhb66g5db,Tarda età del rame,-3000,-2501,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sicily
http://n2t.net/ark:/99152/p0wctqtd54h,kultura se šňůrovou keramikou,-2900,-2501,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqt2sh7,,Czech Republic
http://n2t.net/ark:/99152/p0qhb66vvpb,zgodnja bakrena doba,-2800,-2501,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Slovenia
http://n2t.net/ark:/99152/p0q9sw54m3k,Ayampitinense,-6000,-2500,,"Esquema de la prehistoria argentina | Schobinger, Juan | Izeta, A. D.",http://n2t.net/ark:/99152/p0q9sw5,,,"Córdoba (provincia, Argentina) | Argentina"
http://n2t.net/ark:/99152/p03wskd9szx,Chalcolithic Iran (5000-2500 BC),-5000,-2500,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,Iran
http://n2t.net/ark:/99152/p03wskddc9t,"Neolithic Period on Malta (ca. 5,000-2,500BC)",-5000,-2500,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,Malta
http://n2t.net/ark:/99152/p0xxt6tprqq,Neolithic,-4300,-2500,,Scottish Archaeological Periods & Ages (ScAPA) | Historic Environment Scotland | Dumfries & Galloway HER | Highlands HER | Shetland HER | East & Midlothian HER | Stirling HER | Perth & Kinross HER | Aberdeenshire HER,http://n2t.net/ark:/99152/p0xxt6t,http://n2t.net/ark:/99152/p0xxt6th5k2,http://n2t.net/ark:/99152/p0xxt6tjhnf http://n2t.net/ark:/99152/p0xxt6td8mf http://n2t.net/ark:/99152/p0xxt6t83m8,Scotland
http://n2t.net/ark:/99152/p03wskdpj3d,"Neolithic Period (British Isles; 4,000-2,500 BC)",-4000,-2500,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,British Isles | United Kingdom | Ireland | Republic of Ireland
http://n2t.net/ark:/99152/p06hps84bgf,Neolithic,-3999,-2500,,"Archaeological periods for the island of Ireland | Corns, Anthony | Hannah, Emma | Carlin, Neil | Northern Ireland SMR",http://n2t.net/ark:/99152/p06hps8,,,Island of Ireland | Ireland
http://n2t.net/ark:/99152/p0m64td7fcv,"Early Bronze Age, 1-3",-3400,-2500,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdfpbq,,Northern Levant | Lebanon | Syria
http://n2t.net/ark:/99152/p0xxt6t83m8,Late Neolithic,-3000,-2500,,Scottish Archaeological Periods & Ages (ScAPA) | Historic Environment Scotland | Dumfries & Galloway HER | Highlands HER | Shetland HER | East & Midlothian HER | Stirling HER | Perth & Kinross HER | Aberdeenshire HER,http://n2t.net/ark:/99152/p0xxt6t,http://n2t.net/ark:/99152/p0xxt6tprqq,,Scotland
http://n2t.net/ark:/99152/p09hq4njsxr,1e moitié IIIe millénaire AEC,-2999,-2500,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,http://n2t.net/ark:/99152/p09hq4nbr4c,,Earth | World
http://n2t.net/ark:/99152/p0m64td29pd,Early Bronze Age 3,-2800,-2500,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdfpbq,,Southern Levant | Jordan | Palestine | State of Palestine | Israel
http://n2t.net/ark:/99152/p072r4qp3wm,late prehistory,-6349,-2499,,"The Brown University Petra Archaeological Project: Landscape Archaeology in the Northern Hinterland of Petra, Jordan | Gary O. Rollefson | Susan E. Alcock | Christopher A. Tuttle | Christian F. Cloke | Clive Vella | Ceceilia Feldman | Alex R. Knodell | Micaela Sinibaldi | Thomas M. Urban | Tali Erickson-Gini",http://n2t.net/ark:/99152/p072r4q,,,Petra | Jordan
http://n2t.net/ark:/99152/p072r4qsg94,Early Bronze Age,-4299,-2499,,"The Brown University Petra Archaeological Project: Landscape Archaeology in the Northern Hinterland of Petra, Jordan | Gary O. Rollefson | Susan E. Alcock | Christopher A. Tuttle | Christian F. Cloke | Clive Vella | Ceceilia Feldman | Alex R. Knodell | Micaela Sinibaldi | Thomas M. Urban | Tali Erickson-Gini",http://n2t.net/ark:/99152/p072r4q,,,Petra | Jordan
http://n2t.net/ark:/99152/p0jtbzwsrd3,Chalcolithic,-3999,-2499,,Cypriot antiquities text panels | Andrew Jamieson,http://n2t.net/ark:/99152/p0jtbzw,,,Cyprus
http://n2t.net/ark:/99152/p06vx8jcxfv,Yamnaya,-3399,-2499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8j6r99,http://n2t.net/ark:/99152/p06vx8jh85g http://n2t.net/ark:/99152/p06vx8j946d,"Moldova, Muntenia, Dobrogea, Banat, Crișana, Câmpia de Vest, Depresiunea Transilvaniei | Brăila County | Bacău County | Neamț County | Arad County | Vaslui County | Ialomița County | Galați County | Buzău County | Iași County | Prahova County | Teleorman County | Sibiu County | Bihor County | Alba County | Dâmbovița County | Brașov County | Timiș County | Bucharest | Giurgiu County | Constanța County | Caraș-Severin County | Tulcea County | Călărași County | Ilfov County | Argeș County | Hunedoara County | Vrancea County"
http://n2t.net/ark:/99152/p0kgptqgcs2,Early Canaanite Age,-3249,-2499,,"Biblical archaeology today : proceedings of the International Congress on Biblical Archaeology, Jerusalem, April 1984. | International Congress on Biblical Archaeology (1984 : Jerusalem) | Aḳademyah ha-leʼumit ha-Yiśreʼelit le-madaʻim. | American Schools of Oriental Research. | Ḥevrah la-ḥaḳirat Erets-Yiśraʼel ṿe-ʻatiḳoteha.",http://n2t.net/ark:/99152/p0kgptq,,,Land of Israel | West Bank | Israel | Syria | Lebanon | Gaza Strip | Gaza
http://n2t.net/ark:/99152/p0ff3dtxncj,Copper Age,-3199,-2499,,"Atlas of the Celts | Twist, Clint. | Raftery, Barry.",http://n2t.net/ark:/99152/p0ff3dt,,,Europe
http://n2t.net/ark:/99152/p0vpm8v5tz4,Late Copper Age,-2999,-2499,,"Sicily before history : an archaeological survey from the Palaeolithic to the Iron Age | Leighton, Robert, 1958-",http://n2t.net/ark:/99152/p0vpm8v,,,Sicily
http://n2t.net/ark:/99152/p08m57h2phf,Namazga IV,-2999,-2499,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Namazga-depe in south-west Turkmenistan | Turkmenistan
http://n2t.net/ark:/99152/p08m57h4dcm,Ninevite 5,-2999,-2499,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,northern Mesopotamia | Mesopotamia | Iraq | Syria | Turkey
http://n2t.net/ark:/99152/p08m57h6k8g,Early Minoan IIA,-2899,-2499,,British Museum,http://n2t.net/ark:/99152/p08m57h,http://n2t.net/ark:/99152/p08m57h9pqr,,Crete
http://n2t.net/ark:/99152/p0krn6jr2nm,Early Umm an-Nar,-2799,-2499,,"Settlement and Chronology in the early Bronze Age of Southeastern Arabia | Jensen, Reilly | Dollarhide, Eli N. | Swerida, Jennifer",http://n2t.net/ark:/99152/p0krn6j,http://n2t.net/ark:/99152/p0krn6jwpcs,,Bat | Oman
http://n2t.net/ark:/99152/p0qv6m8qvrg,Early Bronze Age II,-2749,-2499,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,Turkey and Eastern Aegean | Greece | Turkey
http://n2t.net/ark:/99152/p08m57h37gz,Ninevite 5 Incised,-2749,-2499,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Turkey | Syria | Iraq
http://n2t.net/ark:/99152/p0c3f54wv4c,Hili-8 period IIa-c1,-2699,-2499,,"The south-eastern frontier of the Ancient Near East | Tosi, Maurizio | Cleuziou, Serge",http://n2t.net/ark:/99152/p0c3f54,http://n2t.net/ark:/99152/p0c3f54xrmx,,Hili | United Arab Emirates
http://n2t.net/ark:/99152/p07ffbfx3sh,ED IIIa,-2599,-2499,,Cuneiform Digital Library Initiative (CDLI) | Bertrand Lafont | Jacob Dahl | Robert Englund | Rune Rattenborg | Émilie Pagé-Perron,http://n2t.net/ark:/99152/p07ffbf,http://n2t.net/ark:/99152/p07ffbfwmj4,,Iraq | Middle East | Mesopotamia
http://n2t.net/ark:/99152/p0qn5vqcs9r,Phase 2,-2599,-2499,,"Results, Limits, and Potential: Burial practices and Early Bronze Age societies in the Oman Peninsula | Méry, Sophie",http://n2t.net/ark:/99152/p0qn5vq,http://n2t.net/ark:/99152/p0qn5vqncm4,,Hili | United Arab Emirates
http://n2t.net/ark:/99152/p0qhb66vprm,Laat Neolithicum A,-2850,-2451,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,http://n2t.net/ark:/99152/p0qhb66bdpm,,Netherlands
http://n2t.net/ark:/99152/p0r8d9ccs43,Mell. Enkeltgravskultur,-2600,-2450,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p0pqptc533f,Neolithicum laat A,-2849,-2449,,Het Archeologisch Basisregister (ABR) | Rijksdienst voor het Cultureel Erfgoed,http://n2t.net/ark:/99152/p0pqptc,,,Netherlands
http://n2t.net/ark:/99152/p0qv6m8m2p8,Early Cycladic IIa (Keros-Syros Group),-2699,-2449,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,"Peloponnese, Central Greece, Epirus-Northwestern Greece, Ionian Islands, Western Greece, Cyclades | Greece"
http://n2t.net/ark:/99152/p0qv6m8b8vh,Early Helladic IIa (Lerna III A-B),-2699,-2449,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,"Peloponnese, Central Greece, Epirus-Northwestern Greece, Ionian Islands, Western Greece, Cyclades | Greece"
http://n2t.net/ark:/99152/p0qv6m84gtf,Early Minoan IIa,-2699,-2449,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,Crete | Greece
http://n2t.net/ark:/99152/p0qv6m8xnnc,Early Thessalian IIa,-2699,-2449,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,Thessaly | Greece
http://n2t.net/ark:/99152/p0qhb66vvth,Chalcolithic,-4000,-2401,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Cyprus
http://n2t.net/ark:/99152/p0qhb66c89j,Trattbägarkulturen,-3900,-2400,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sweden
http://n2t.net/ark:/99152/p0qhb66dvj8,Mellanneolitikum,-3300,-2400,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sweden
http://n2t.net/ark:/99152/p0qhb66r8ck,Mellanneolitisk tid B,-2800,-2400,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sweden
http://n2t.net/ark:/99152/p0qhb66d7z5,Stridsyxekulturen,-2800,-2400,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sweden
http://n2t.net/ark:/99152/p0m63njtxw8,Late Chalcolithic,-2700,-2400,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,Cyprus
http://n2t.net/ark:/99152/p08m57hsnzp,Dawenkou culture,-4299,-2399,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,People's Republic of China | China
http://n2t.net/ark:/99152/p06vx8jdtqp,Cultura Amforelor Sferice,-3499,-2399,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jwkfm,,"Nordul și Centrul Moldovei, concentrare mai mare în zona Câmpiei Siretului | Neamț County | Vaslui County | Bacău County | Iași County | Botoșani County"
http://n2t.net/ark:/99152/p0qv6m8pnvk,"Early Bronze Age I (Servia Phase 8, Mandalo III, Armenochori VII)",-2999,-2399,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,Western Macedonia | Greece
http://n2t.net/ark:/99152/p083p5rbhdq,Troy I,-2899,-2399,,"Ancient cities : the archaeology of urban life in the Ancient Near East and Egypt, Greece and Rome | Gates, Charles, 1950-",http://n2t.net/ark:/99152/p083p5r,,,Troy
http://n2t.net/ark:/99152/p04h98qpvbk,mellomneolitikum,-2799,-2399,,Norsk arkeologisk leksikon | Einar Østmo | Lotte Hedeager,http://n2t.net/ark:/99152/p04h98q,http://n2t.net/ark:/99152/p04h98qpvd6,,Norway
http://n2t.net/ark:/99152/p0qp9rsw5vg,Early Helladic IIA,-2699,-2399,,"The Cambridge companion to the Aegean Bronze Age | Shelmerdine, Cynthia W.",http://n2t.net/ark:/99152/p0qp9rs,,,Aegean | Greece | Turkey
http://n2t.net/ark:/99152/p0ds9qj2gtr,Early Helladic IIA,-2699,-2399,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qjmkt4,,Greece
http://n2t.net/ark:/99152/p0qp9rszhbx,Early Minoan IIA,-2699,-2399,,"The Cambridge companion to the Aegean Bronze Age | Shelmerdine, Cynthia W.",http://n2t.net/ark:/99152/p0qp9rs,,,Aegean | Greece | Turkey
http://n2t.net/ark:/99152/p06vx8j3c2p,Glina,-2699,-2399,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,,,"Muntenia, Oltenia, Sudul si sud-estul Transilvanieei | Sibiu County | Vâlcea County | Dâmbovița County | Hunedoara County | Gorj County | Brăila County | Buzău County | Călărași County | Dolj County | Ialomița County | Olt County | Covasna County | Bucharest | Giurgiu County | Mehedinți County | Ilfov County | Prahova County | Teleorman County | Brașov County | Argeș County | Alba County"
http://n2t.net/ark:/99152/p06vx8j9hqp,Schneckerberg,-2699,-2399,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8j6r99,,"Sud-estul Transilvaniei, nord-estul Munteniei | Covasna County | Prahova County | Dâmbovița County | Argeș County | Brașov County"
http://n2t.net/ark:/99152/p0ds9qjzv9x,Early Minoan IIA,-2649,-2399,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qjh3bn,,Crete
http://n2t.net/ark:/99152/p0gtzvdfsmv,Minoen Ancien II A,-2649,-2399,,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,http://n2t.net/ark:/99152/p0gtzvd,http://n2t.net/ark:/99152/p0gtzvd8smr,,Crete
http://n2t.net/ark:/99152/p0c3f54k9g6,Hili-8 period IIc2,-2499,-2399,,"The south-eastern frontier of the Ancient Near East | Tosi, Maurizio | Cleuziou, Serge",http://n2t.net/ark:/99152/p0c3f54,http://n2t.net/ark:/99152/p0c3f54xrmx,,Hili | United Arab Emirates
http://n2t.net/ark:/99152/p0krn6jpjjw,Middle Umm an-Nar 1,-2499,-2399,,"Settlement and Chronology in the early Bronze Age of Southeastern Arabia | Jensen, Reilly | Dollarhide, Eli N. | Swerida, Jennifer",http://n2t.net/ark:/99152/p0krn6j,http://n2t.net/ark:/99152/p0krn6jk3hk,,Bat | Oman
http://n2t.net/ark:/99152/p0kc8t6cw6p,Early Dynastic Period,-2899,-2369,,"Discovering the royal tombs at Ur. | Woolley, Leonard, 1880-1960. | Glubok, Shirley,",http://n2t.net/ark:/99152/p0kc8t6,,,Ur | Iraq
http://n2t.net/ark:/99152/p0gjgrs3d38,Neolithic,-3999,-2350,,Periods used on the database | Portable Antiquities Scheme,http://n2t.net/ark:/99152/p0gjgrs,,,United Kingdom
http://n2t.net/ark:/99152/p03wskdsdnb,Early Dynastic Mesopotamia (2950-2350 BC),-2950,-2350,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,Mesopotamia | Iran | Egypt | Turkey | Iraq | Syria
http://n2t.net/ark:/99152/p0r8d9czvdq,Enkeltgravskultur,-2800,-2350,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p0gjgrs9f7f,Late Neolithic,-2699,-2350,,Periods used on the database | Portable Antiquities Scheme,http://n2t.net/ark:/99152/p0gjgrs,,,United Kingdom
http://n2t.net/ark:/99152/p0m64tdfq8d,"Bronze Age, Early Dynastic III",-2600,-2350,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64td2tp9,,Southern Mesopotamia | Iraq | Kuwait
http://n2t.net/ark:/99152/p0r8d9czvf2,Yngre Enkeltgravskultur,-2450,-2350,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p0dx86hfjmq,Mellomneolitikum,-3299,-2349,,Steinalderen i Sørøst-Norge: Faglig program for steinalderundersøkelser ved Kulturhistorisk museum | Hege Damlien | Inger Marie Berg-Hansen | Axel Mjærum | Almut Schülke | Per Persson | Lene Melheim | Steinar Solheim,http://n2t.net/ark:/99152/p0dx86h,http://n2t.net/ark:/99152/p0dx86hnp7t,http://n2t.net/ark:/99152/p0dx86hvj48 http://n2t.net/ark:/99152/p0dx86hjddk,Southeastern Norway | Southern Norway | Eastern Norway
http://n2t.net/ark:/99152/p08m57hbgb6,Sumerian,-2999,-2349,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,"southern Mesopotamia, ancient region of Sumer | Mesopotamia | Iraq"
http://n2t.net/ark:/99152/p08m57h99h5,Early Dynastic Middle East,-2899,-2349,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,southern Mesopotamia | Mesopotamia | Kuwait | Iraq
http://n2t.net/ark:/99152/p0dx86hvj48,Mellomneolitikum B,-2849,-2349,,Steinalderen i Sørøst-Norge: Faglig program for steinalderundersøkelser ved Kulturhistorisk museum | Hege Damlien | Inger Marie Berg-Hansen | Axel Mjærum | Almut Schülke | Per Persson | Lene Melheim | Steinar Solheim,http://n2t.net/ark:/99152/p0dx86h,http://n2t.net/ark:/99152/p0dx86hfjmq,,Southeastern Norway | Southern Norway | Eastern Norway
http://n2t.net/ark:/99152/p0pv57gnm9p,Antediluvian,-4003,-2347,,"The world's progress : a dictionary of dates, with tabular views of general history | George Palmer Putnam | Joseph Haydn",http://n2t.net/ark:/99152/p0pv57g,,,World
http://n2t.net/ark:/99152/p07ffbfwmj4,ED I-III,-2899,-2339,,Cuneiform Digital Library Initiative (CDLI) | Bertrand Lafont | Jacob Dahl | Robert Englund | Rune Rattenborg | Émilie Pagé-Perron,http://n2t.net/ark:/99152/p07ffbf,,http://n2t.net/ark:/99152/p07ffbfx3sh http://n2t.net/ark:/99152/p07ffbfjtm2 http://n2t.net/ark:/99152/p07ffbfd3w3,Mesopotamia | Middle East
http://n2t.net/ark:/99152/p07ffbfjtm2,ED IIIb,-2499,-2339,,Cuneiform Digital Library Initiative (CDLI) | Bertrand Lafont | Jacob Dahl | Robert Englund | Rune Rattenborg | Émilie Pagé-Perron,http://n2t.net/ark:/99152/p07ffbf,http://n2t.net/ark:/99152/p07ffbfwmj4,,Mesopotamia | Middle East | Iraq
